P/E (TTM),P/E (FWD),P/S (TTM),P/B,PEG R
15.155302,11.238764,3.8554153,1.0858414,1.5579101746603825
2.1747572,1.6057348,0.44695532,0.35482338,2.6541071074380165
,,,-28.84058,
,,,-29.350739,
,-15.52381,1.2687417,0.58381087,
0.014130862,-1.1598188,31.965975,1.610295,
,,0.09664326,0.18087263,
,,,-39.920322,
0.6962483,,0.060323924,0.04808955,
5.836364,7.465116,2.0540628,0.7889886,-7.816875392670157
,,18.614004,11.912979,
75.72727,36.217392,2.4334702,11.849217,18.108696
0.6942399,,0.06014991,0.047950827,
280.0,,7.027938,5.185185,
46.90909,17.199999,0.47066757,0.45283017,13.34367649340574
51.041668,39.51613,0.8447872,2.2290964,236.6235329341317
,,,-33.399338,
11.081632,,,,
,-8.551724,71.63181,5.5813956,
,-2.4013605,15577.413,1.8608329,
,,,297.7143,
,,0.0803933,-0.09325681,
,5.0,0.120104305,3.604924,
13.009174,12.890909,3.212902,0.9324346,79.57351234567902
13.441989,,49.791645,1.0642114,
7.818713,,,,
2.2885609,-516.8334,0.411262,0.81397486,-9.81155364872048
7.843374,-5.292683,2.1118758,-17.884617,
,-5.717949,0.08003458,-0.19996412,
79.00001,,12.375189,0.8206153,
,,311.7192,-50.0,
12.094117,10.93617,0.64281875,1.1250957,-273.40425
22.025002,17.62,1.3741478,2.4229925,-117.46666666666668
,,,-33.397434,
10.009345,11.15625,3.0057838,0.9911619,25.240384615384617
,-8.013514,,9.397781,
,-214.33333,84.45193,16.93591,
,,,-49.295776,
,,,690.00006,
15.77551,13.601133,0.8479501,2.6230063,
Infinity,,108.20986,1.5007899,
,,,-36.654926,
43.97568,,11.979591,7.0417323,
,-1.91453,,-1.175853,
21.003332,22.265018,12.09672,4.9893103,-173.945453125
,140.0,5.172349,0.36354193,
,-3.6447368,4.7940326,2.0625465,
,64.72727,2.5837166,1.3985465,
,,,-7.2282653,
,-41.8,,26.125,
13.25532,,,,
9.614458,8.966293,2.169979,1.0089772,-72.30881451612903
,,,-8.369919,
12.09091,,24.308064,0.9578683,
74.07143,,,-33.23718,
,,,2.4627395,
11.131429,11.00565,2.7904186,1.055426,-1834.2749999999999
,,0.08848007,-0.72490704,
,-18.11111,2.0396516,2.1879196,
22.804346,,,-31.407187,
,,,-48.29384,
,,4.0840063,1.5721028,
,,,-39.527557,
,,,-3326.6665,
,,,-29.297752,
35.948624,,,-27.8746,
,32.938774,2.8605711,2.5108898,
,,-5907.1,2.003176,
10.600986,,0.49922565,0.47067058,
,1.9164346,0.12678769,0.30717027,
,-6.738644,,5.758611,
,-19.9,72.294975,2.6013072,
,-157.25,1.2145748,-157.25,
11.170213,,10.932188,1.1039076,
17.09375,,,,
,-21.82353,0.85487926,-0.28675222,
,5.410853,3.0569978,1.0336148,
21.282053,9.120879,2.0074863,2.1222193,
50.100002,18.555555,1.1144294,1.1860796,-19.552744994731295
104.0,8.32,1.6317024,1.1536328,
,17.598213,0.8554719,1.6528301,
7.6195655,7.302084,5.2194357,0.9530283,-66.99159633027523
,,,-136.66667,
11.094488,11.362904,5.75742,0.73742604,151.50538666666668
3.834055,9.988721,0.5580384,0.90481865,
47.352943,41.282055,13.357776,6.014195,144.8493157894737
,-43.64706,0.15542705,3.217693,
,,,-25.073528,
,,,-23.55814,
22.186666,21.06329,0.63681626,1.8610893,7.021096666666666
,-4.2561984,,1.3766373,
38.25926,,35.924248,1.0923126,
,,290.1656,9.562501,
1087.5,,23.348368,32.174557,
17.782948,13.33721,2.0369654,0.9647979,-25.84730620155039
Infinity,,11.044943,0.8642396,
Infinity,,,,
,13.790816,0.1244325,0.558829,
,-16.786884,8.665394,14.733812,
24.945944,10.988095,0.41440356,1.3486265,-21.13095192307692
10.198675,,,,
,,3.4792097,1.8773947,
,,200.95538,191.42857,
,-0.23054053,0.18527803,1.0252404,
12.663043,,,1.1037422,
,,0.0847495,-1.0501859,
478.00003,,11.024376,0.8177931,
325.33334,,10.44223,0.8730656,
,,,,
17.514286,8.633803,0.3253825,1.2832322,
,69.434784,1.6340785,1.6762884,
,,24.832102,1.7627119,
9.574627,,3.3665388,1.083066,
,,0.25441825,-0.20503524,
8.495885,9.949398,3.4147184,1.2689388,-125.94174683544304
10.452229,11.163265,2.4173992,0.9726174,23.501610526315794
,,3031.7673,9.692983,
13.212121,11.179487,0.49958554,1.0504336,21.334898854961832
47.199997,-13.11111,,0.98848164,15.64571599045346
,-8.209524,3.2196288,14.659863,
,-8.5,,2.2888618,
,-3.1404011,277.76016,-112.989685,42.437852702702706
,-3.1898732,11.78634,-3.6681223,
,-25.0,6.0671563,17.156862,
54.636368,10.78027,4.9932275,2.557447,-21.647128514056224
9.655503,,,,
,,,-34.69055,
6.3113213,6.401914,1.3947545,2.0108206,-15.170412322274881
,41.88889,0.44780698,1.3712416,
83.42857,,19.037962,0.98907614,
43.416668,37.214287,4.1391444,6.7139173,37.214287
53.535713,149.9,6.148294,8.917311,99.93333333333334
,,,,
20.48387,14.767442,0.94732714,1.4524244,-65.34266371681416
16.388235,21.10606,0.5395039,1.1455592,
,,,-38.656715,
,-10.454545,18.796703,7.9493093,
,,,1.3852983,
18.6875,,9.134821,1.0292599,
,22.37736,0.3521111,0.86242,
,-4.2564654,Infinity,1.0313317,
4.711221,,1.1927512,1.1385841,
,-5.4565215,,1.5184513,
,,,-51.725887,
,-3.0588233,0.014659287,0.099827215,
,,,8.503184,
,-2.3071895,,0.78601646,
,,,-22.947845,
,-9.75,0.10398884,-0.24989319,
,,,-28.717949,
,-28.796295,2.8411493,1.53006,
27.2,,62.755154,3.2692308,
15.924528,,21.203125,0.9031567,
,,,-48.97059,
,-14.723405,1.653815,0.5552881,
11.538462,-3.0,1.561456,1.0359117,
6.28,-3.9746835,0.113714084,0.31807134,
,19.25926,0.30934465,0.73470545,1604.9383333333335
,-7.52381,78.904205,1.2845528,
,13.368933,3.4478705,2.237933,
,,,-27.630854,
29.791666,,,-50.116825,
,6.8301883,0.6345359,1.0763664,-68.30188299999999
,,56.686443,1.6101694,
39.214283,42.23077,5.996101,3.265913,28.153846666666666
,6.154639,0.5811497,0.6572718,
14.704545,11.091429,4.8632736,1.0848423,34.23280555555555
,-23.571428,,2.0833333,
10.750929,19.944826,0.9815972,1.1016303,-33.464473154362416
,3.7843137,0.14056134,-1.242356,
8.693009,9.152,2.639351,0.8766418,15.253333333333332
6.5653496,7.2240806,2.6659024,0.8170059,-46.60697161290322
,-1.8389832,,-0.18107477,
,,12.120472,0.897893,
,6.08,0.15290773,0.693632,-17.725947521865887
,,71.99895,0.00015873015,
,,0.38254175,5.8459997,
20.735294,17.625,1.1351517,1.9982994,15.835579514824799
,,,-35.729538,
243.25,,12.684097,0.89078087,
,-62.714283,2.7421901,49.050278,
,84.0,0.49585655,1.9444443,
,221.5,4.2587533,0.7340514,
,-26.085472,2.7940602,7.6760564,
,-31.6,,2.0360825,
0.60185313,,0.05214539,0.041569717,
,,10.895077,0.91723305,
14.096491,9.079096,1.3902862,1.1718806,-58.955168831168834
9.990653,,42.311966,1.0309576,
12.4375,,,,
,-43.454548,0.75530815,0.48720828,
7.034413,,2.3183515,1.0625286,
54.894737,,11.997276,0.8461102,
174.5,15.340659,0.34821415,1.0386132,
,,155.32184,5.617456,
,-10.169014,2.095843,200.55556,
8.4600935,,1.0100702,0.65007216,
215.00002,,0.7101003,1.6468786,
,,27.952705,0.11382517,
14.502183,23.892086,0.47479814,1.2107402,-150.26469182389937
7.089109,8.95,2.1981683,0.89961046,33.52059925093633
13.412281,,26.687744,0.94862884,
3.753138,,,,
44.227272,33.551723,4.925653,3.483709,-208.3957950310559
,3.364162,0.40164912,0.5423034,-6.3117485928705435
,-7.799999,24.480164,5.518868,
6.9253726,5.002695,0.16579269,0.6972201,-17.930806451612902
,-64.0,,4.5714283,
,-6.4081635,,3.0814524,
,,,-44.913044,
,,6253.133,105.92592,
,22.550001,1.3097546,0.547862,
12.61947,14.118813,1.9848981,0.7511985,35.92573282442748
,-8.915888,70.08862,15.142858,
11.121951,15.634286,3.8125248,4.7732034,
,,,-24.588234,
,,0.23541167,-0.21902873,
,,,-48.862564,
,-1.0580646,,1.452613,
,-35.977528,0.34556833,2.3416703,
4.0055866,4.7483444,1.5807927,0.39937618,-24.476002061855667
4.328076,,134.26627,0.9016825,
23.037975,10.833334,0.3857952,1.3159798,
,-59.63158,0.6490917,2.2051382,
,24.625,0.77753705,2.1366594,-36.213235294117645
16.962025,,,,
,-3.2962961,214.06985,0.99496925,
6.0940595,,,,
,6.8468466,0.41100684,1.3352073,-8.401038773006135
,,,-40.277775,
,11.774012,,-106.32653,
97.36364,9.736363,2.0690389,0.7011457,-33.458292096219935
,,26.341026,-35.096153,
,-28.0,1.6929172,1.1023622,
14.918919,,11.8425455,0.858743,
5.272727,21.75,1.1044813,2.4868984,
,,20.696615,0.93603903,
14.239436,,10.068219,0.95566684,
,-12.9375,0.84668887,3.5445204,
,-55.0,524.7,4.83871,
12.635136,,8.607924,0.93988746,
14.295455,29.952381,11.727497,0.945012,-36.30591636363636
,64.166664,0.43080273,120.31249,
12.116161,8.985019,3.368466,0.96539235,309.8282413793103
,-1.943925,0.79735756,-54.736843,
19.969696,22.724138,0.3126649,1.7094682,
19.78261,11.097562,1.0718404,1.3972056,-12.102030534351144
,-7.666667,5.0388,2.8647687,
,-92.10811,5.8950176,2.3310535,
,-688.0,3.3167322,0.64607006,
,,,-23.424036,
,,,-44.292038,
,-86.86364,2.8592212,1.1818182,
4.479651,,,,
,-63.5,,1.3284519,
,,0.3623268,4.0242424,
,-13.466666,0.6267716,1.0716181,
,-1.7256318,,1.8671876,
,-7.28,9.492329,2.7395885,
,-15.777777,8.094598,167.0588,
12.315789,,11.587026,0.94488186,
18.552238,,0.8279739,1.0581425,
12.72,,6.945231,0.91642654,
6.1747575,5.007874,2.6332014,0.7355152,10.609902542372883
,-7.1607146,21.571413,1.567631,
,-6.704,1.961276,3.3439744,
,6.6136365,0.3534077,0.6812595,
,7.098039,9.37196,0.91800505,
19.083332,,33.271244,624.5455,
,,,-39.097744,
,,,13.042553,
12.61157,,,,
9.502941,,3.2571657,0.9915606,
,-4.410257,0.5165352,-2.4819624,
21.73913,6.410257,0.23743919,2.6164312,
9.243479,8.504,3.3924074,1.0437942,472.44444444444446
,-34.77143,0.3884637,1.0398154,
,-4.0869565,4.4530535,4.577922,
,,0.22537678,-0.18106376,
,,,1.3425121,
6.333333,,11.966104,0.95617527,
74.393936,,,-119.756096,
,,0.22367263,-0.18057825,
34.428574,17.214287,0.7893118,0.47497043,35.13119795918367
13.234234,,,,
22.818182,11.674418,1.0255705,1.1011187,18.951977272727273
,-56.599995,9.592531,23.848314,
16.187214,27.480621,1.5328388,3.1226604,48.63826725663717
8.268483,,3.7642493,0.8070642,
21.67742,19.881655,3.2033033,33.990894,
51.74194,,,,
,,50.58034,1.3955344,
,,1180.4445,,
,,,-36.360424,
22.650002,11.325001,1.1771384,2.5665724,-435.57696153846155
,,,-27.794666,
,-6.867268,,7.5846853,
,,,-57.243244,
19.239584,19.860214,3.3293726,1.3672366,95.48179807692308
,-3.9937105,50.60575,3.238144,
1.1856884,,13.907778,0.92975354,
,,,-38.320896,
0.5519107,,0.04781831,0.038120218,
27.547619,,12.907748,0.84948605,
10.512195,,2.9252207,1.1407245,
,-2.309524,,-2.081545,
,-0.80575544,Infinity,0.7156549,
Infinity,,0.86169213,-0.0007167296,
,,,,
15.617581,,2.9613836,-3.6390636,
,,0.2199431,-0.17887346,
,4.2325583,0.34553403,1.3411939,
,-4.20339,6.8725147,-9.706458,
7.316742,4.3235292,0.40984946,2.2069058,-12.531968695652175
,,,-0.3291959,
83.8,,0.5524767,2.9885879,
12.448276,-60.166668,0.11620192,0.17046796,
,,74.19816,15.017422,
,-1.1617022,6.310433,12.409091,
,-13.779662,0.058416802,0.12236972,
43.5,,3.8076444,13.488373,
,,0.50737196,0.55546314,
7.948148,9.580357,5.9975934,0.81121945,11.856877475247524
3.0215826,,1.6002564,0.60719967,
Infinity,,,6.285714,
8.299827,,,1.6077255,
,-1.7906976,298.15756,59.230766,
12.220589,,17.24251,1.0150238,
7.535316,,,,
,,4.0884714,0.54919904,
15.384616,,30.24643,1.0068803,
,-6.260274,4.874487,-11.425,
21.709402,9.584906,2.9450243,1.0360793,
112.75,,,,
,-10.35606,2.0356731,1.6089925,
20.084747,20.789474,3.1936216,1.003472,57.58857063711911
,-3.3582141,0.47731665,-1.4421779,
24.303799,9.099526,0.86704284,3.6972852,
,,,-28.208555,
,-41.833336,0.805087,1.3633895,
17.946428,111.666664,8.815051,1.7703012,-479.25606866952785
8.25,,,,
,,,-31.25,
,8.869565,14.830567,3.0538921,-15.698345132743365
,,0.12452,-0.07849293,
,,,1.1945614,
,-26.266666,0.33415642,0.5143435,
6.7968016,,1.0990443,1.1655105,
56.169,,,-25.301352,
,-41.399998,3.9419615,4.7916665,
,12.823529,2.972749,0.456688,
,-11.714286,1.6523162,-34.166668,
,-11.48718,6.1595483,3.1527092,
,-3.6857142,1.3436675,4.9049425,
14.840182,14.069264,3.2634842,1.0850694,29.433606694560673
,-2.0704226,,1.8179568,
,,,-47.5,
,,8.788246,0.84545904,
,-6.074074,48.92935,13.898305,
20.51515,33.85,3.082419,4.201055,60.231316725978644
,-1.9035089,,1.1975718,
,,118.192764,-75.32468,
,-7.2101865,160.88818,1.0687217,
6.766667,11.87766,0.46675956,1.3352069,312.57000000000005
4.6566052,,1.3365147,2.8790128,
,,,1.3422117,
5.7999997,5.702247,0.7101542,0.5862308,10.698399624765477
6.3589745,7.4586463,4.088566,0.95679015,
132.25,,29.550583,0.9493898,
13.2972975,,13.749087,0.9781312,
,8.921962,0.5122029,6.7551622,
,,41.225048,0.81893593,
,8.121951,0.22378199,0.34395495,
,,,-1696.6667,
,27.72973,0.15323849,-0.48602557,
12.844444,15.87912,3.3125737,1.08098,33.64220338983051
11.648649,11.442478,3.7178795,0.9581327,32.88068390804598
,-10.400001,0.12603788,5.3138685,
,,4.8416743,0.38462567,
,-4.702128,13.582861,3.474843,
47.142857,,,,
,,,-1684.9999,
,-4.2469134,3.3359234,3.030837,
,1.1650721,0.055621088,0.29878104,
30.0625,14.1470585,0.9651099,2.4704673,
4.8311687,,,,
119.0,8.140065,4.2893896,1.0208334,28.264114583333335
33.8125,,26.76876,0.9738974,
,,0.5217555,-11.715977,
9.44178,,2.8999677,1.2240276,
,29.6,1.2200625,1.2553011,
,,0.119165204,-0.6697349,
,115.30769,4.0925837,0.92297274,
,,32.212242,16.14865,
8.44186,7.806452,2.7587113,0.6822667,
,9.882352,1.8418695,1.1832652,
,-17.142859,1.1949447,4.1522493,
7.8061223,,31.918001,1.0267768,
,-1.5337838,2.8318899,3.2290184,
,,3.4612672,0.6374986,
14.990385,5.0453076,1.9443494,1.0887631,10.171991129032259
,,,,
14.982907,,47.706875,0.99743956,
Infinity,,11.257622,0.81234413,
9.382023,,0.670351,0.5816789,
3.9718308,10.317073,0.757139,-23.966007,
,13.311475,0.2590356,0.87283665,
,22.081081,6.827968,-30.371748,
14.923078,,0.36379853,1.2828991,
,,69.53043,39.13793,
,,,-38.28467,
,,,-16.614172,
,44.2,1.962052,1.6860576,
16.628788,17.991804,2.4080274,1.9492054,7.992804975566415
,19.0,0.25260523,1.4965986,
73.71429,,,-36.72598,
,,,,
8.875,,19.517437,0.8638424,
,-38.6,,55.142857,
,45.2,0.533947,2.196307,
,-5.5,1.7879456,0.6433604,
,-17.357143,121.01613,3.2749329,
3.8555558,12.618181,1.378207,0.7044255,
,,3.4486117,-0.72490704,
,-1.4050633,65.87616,0.9257715,
9.265822,,9.952538,0.98400325,
20.306452,34.97222,3.785365,0.8933513,
9.441095,10.442424,2.7477164,1.1708344,46.00186784140969
,-5.451613,2.0116088,8.223845,
,-25.0,,13.333333,
34.852634,9.353107,3.2407477,0.8602458,-10.689265142857142
,-45.285717,0.4429581,1.2044073,
,,,-47.603687,
,-1.863492,2.8093736,0.5498829,
,58.555553,1.5583465,1.4988623,
24.999998,7.7586207,0.2044558,-1.2849799,-15.065282912621358
,,0.19765821,,
11.884507,10.9869795,0.5044027,1.3260623,9.680158149779736
37.568058,,8.731382,6.015693,
,,37.95742,1.440909,
,,,-47.327194,
,-11.375,,22.84519,
,,,-30.30303,
,27.666666,0.21353622,1.6054158,
,-4.6153846,9.591427,0.84269667,
,,,5.5938597,
35.5,4.30303,0.31398144,0.33142722,
,,10.875591,2.633373,
,-4.063636,0.16413961,0.30877078,
8.782609,8.9777775,0.52202326,-2.1619694,
9.977678,11.580312,2.4230316,0.8593179,102.48063716814158
,-12.0240965,3.7306907,10.43933,
,,,,
20.821428,4.940678,6.100636,0.9582511,
,,15.389298,0.90602654,
17.67742,,1.2805012,2.808816,
12.250755,,3.9035347,1.2803512,
8.928382,,1.7858067,0.9070943,
,9.560976,0.5505852,0.6405229,
35.312504,,5.3025894,1.8263118,
14.099999,7.169492,0.47800714,-6.294643,-23.978234113712375
0.48201805,,0.041762717,0.033292763,
,-5.626168,3.3135436,1.4586867,
,,10.77177,19.619047,
,4.955556,10.769146,21.238096,
,-17.0,0.11089113,0.4837502,
14.2,4.346939,0.16096446,0.14824611,
,-0.95922744,,0.87441313,
,-5.0864196,2.827591,3.0609212,
10.14,8.691428,2.4822187,0.8183139,1.6640681600612675
,-12.473683,0.5435131,2.3963597,
,291.75,3.5913167,3.7889612,
13.0,,8.298926,0.9746953,
,7.285714,0.6812654,0.6186817,
0.33950618,,349.78854,4.508197,
0.47599283,,0.04124068,0.032876603,
137.33333,-5.2151895,3.031853,2.9640288,
,,0.7808854,-128.3871,
,-16.0,3.2123022,1.8293755,
94.72727,,,-89.05983,
,,,-30.0,
,-0.6227273,0.28005913,1.0021946,
0.14156659,,,0.01588672,
,-138.0,1.1756139,12.545455,
,,18.282843,0.66227156,
,-8.4,7.305484,2.8263795,
0.46862867,,0.04060264,0.032367967,
,-3.2816188,,1.5417525,
10.276094,,2.8094828,1.3460945,
43.913044,,12.516038,0.8360235,
,,78.02125,11.986971,
157.00002,-22.428572,0.9401061,0.5458971,
27.272726,43.548386,3.2464242,3.7359898,36.84296615905246
18.31356,14.311258,2.2456985,0.811308,10.64825744047619
Infinity,,5012.535,-196.66667,
4.451777,-14.377049,75.240654,0.95481765,
,-17.875,1.509906,0.5539415,
62.73333,,11.705488,0.83185995,
9.181209,4.3963532,0.6995027,20.54054,
17.277534,,2.286279,4.2240176,
25.25,,12.07245,0.8636908,
23.783625,,3.4015222,1.7323338,
,,,-60.357147,
,-176.81,3.4829876,-12.620271,
,-14.366666,27.53331,3.3514774,
23.035713,15.542169,3.1172245,2.0049734,41.780024193548385
3.4574468,,,1.0434504,
,,0.5980151,-3.0560272,
34.77778,,12.55233,0.8287732,
,9.551546,0.54240596,-1.6850051,
30.90164,-1885.0001,,,
,-5.5869565,34.969486,5.3099174,
,-12.678572,3409.988,0.52840483,
,,1204.9421,4.9378376,
13.318182,5.554503,1.9227712,0.52335453,-5.72629175257732
,,12.601466,0.9938838,
11.851852,26.666666,9.957404,1.2264453,-53.22687824351297
8.7346945,,,,
9.640287,,0.42022464,1.1709192,
,-4.8580647,0.5928117,1.0206019,
5.944444,,19.008472,0.95935446,
38.69565,,13.250394,0.9318396,
,-16.449999,0.73887086,0.27824762,
,52.800003,1.3517272,-7.4157305,
0.4485446,,0.038862526,0.030980766,
9.168919,9.107382,2.4025023,0.9451835,53.25954385964911
3.0612245,,0.16156982,0.037367348,
0.44546503,,0.03859571,0.030768063,
26.547619,9.570815,2.7909586,1.1551411,21.751852272727273
11.686098,12.712195,2.7851799,1.2880585,21.365033613445377
54.333336,,5.2923975,6.666667,
,-4.210526,,2.02162,
,-13.47826,1.2631289,3.93401,
,-2.3136094,,0.87845427,
,-9.009901,1.9001496,71.65354,
5.788321,,13.726017,0.9666016,
0.4418499,,0.03828249,0.030518368,
11.945455,,8.688207,0.9842697,
10.747984,8.329687,0.43057874,0.83190286,
6.8439026,11.314516,1.0799676,2.0905974,10.21165703971119
,-3.537383,3.6223445,3.416065,
53.187504,5.8689656,2.4270086,0.71990526,-8.231368302945302
,,263213.7,-456.25,
24.19608,12.854167,0.3419562,1.0226237,7.543525234741784
,-13.491526,,3.7375278,
40.041668,33.13793,1.4032416,3.5992508,11.045976666666666
,,2162.2712,56.57143,
,-183.75,Infinity,1.3810598,
6.258621,9.075,0.3099482,1.1932939,-42.013888888888886
5.2749996,,,,
5.0432277,4.227053,0.2848995,0.82574433,
5.608802,,,,
,1.5825688,14.049589,0.5530619,
17.723404,,14.921649,0.91377795,
,,,-37.074074,
,,1.845857,0.655748,
,,,,
,,3.89509,-13.928571,
,,0.9475285,0.2862069,
,,,0.8740023,
,7.04,0.15912096,0.77858883,0.11520397977384673
,-67.28571,14.919203,1.3616651,
31.666666,38.0,3.006309,1.3058419,-50.666666666666664
0.4284605,,0.037122414,0.029593568,
100.875,,13.631635,0.90817016,
,6.7777777,0.25843748,1.9709208,
,-2.0346534,30.724884,1.676593,
,,608.9612,0.046376813,
171.00002,20.117647,7.224978,11.752577,37.81512593984962
,-7.4242425,10.334372,-2.523172,
,52.181816,0.80923337,0.7561586,
10.203088,,,,
2.6571429,2.2142859,0.6023404,0.21394065,-24.068325
,,,,
,3.105263,0.6212652,-0.6220348,
28.375,,,,
,-3.711111,0.021076994,0.22380058,
,,8307508.0,8.630137,
,-16.145454,4.551416,0.543951,
0.42323866,,0.036669984,0.029232897,
,,-527.74225,35.163044,
12.960365,,2.5374327,1.2069845,
,-45.666668,5.156956,11.416667,
,-3.0172415,11.291976,1.4391447,
,-7.833333,9.523953,9.4,
,-0.9354838,,1.8923328,
,-1.2325581,,0.9016673,
,-0.7394958,1.754972,-1.3928459,
14.748946,8.599016,3.0441947,1.0320648,85.13877227722773
,,,4.928571,
13.5,1.7608695,0.8366067,0.36048064,
9.406504,,57.712746,1.2284986,
,-5.948571,,-20.252918,
1.6276847,21.5538,,0.15559952,
,-4.447471,,101.150444,
,-2.0,4.377059,0.76346284,
,,14.873835,-0.07042129,
,,,3.8698015,
,-1.5263157,5.4251103,1.0648714,
103.2,,,-50.34146,
,12.09091,1.0734545,1.5252295,
11.590909,,8.330574,0.9413067,
,-4.0930233,,6.7432947,
21.60606,20.37143,0.9333438,3.2059352,26.218056628056626
9.666666,8.699999,3.1913936,0.9354839,-31.868128205128205
9.93119,,6.751658,0.9660295,
12.31313,,,,
10.086207,,2.5614078,0.9496753,
15.3306675,,4.746738,1.573043,
10.337501,3.1090226,0.9559816,0.60639393,58.6608037735849
17.334217,,0.6620704,3.2793877,
,-1.7821577,2.833629,2.3166127,
0.40730527,,0.035289496,0.028132387,
,-1.5620916,0.6078724,-0.2703926,
50.628574,,11.90799,0.83928007,
8.458064,9.534545,2.2959232,0.98062676,20.030556722689077
15.955556,10.837735,3.671242,1.0826705,
5.0000005,,7.987988,6.0,
150.66667,37.666668,3.3310113,8.114902,
,,1.8381711,0.21830347,
24.146341,,11.786361,0.8173037,
,,104.63739,1.3992871,
3.5833056,,,0.42458034,
60.25,23.173079,2.819208,3.116917,23.173079
,,,-38.28467,
17.145226,,0.65195626,3.243633,
,,,4.108527,
,5.9187503,0.43852147,1.1325041,-15.060433333333332
13.757063,10.0205765,0.6016549,4.7623706,156.57150781250002
21.96154,,3.9192264,0.768713,
7.5243244,,42.4349,0.710349,
,-5.7749996,14992.478,0.29196155,
10.0,,8.546167,0.94791955,
6.5,16.545454,3.158225,1.1413997,-36.767675555555556
,-2.1963546,,1.3591387,
,-11.121621,5.0293956,3.826127,
,,1.950845,5.4984126,
,,,-9.621277,
,,0.36789674,-27.298851,
,4.59375,0.46260372,0.5976825,
,-5.671958,,1.0782539,
17.368422,,10.249219,0.85521764,
8.710802,,2.76734,1.0026872,
,3.5000002,0.082254015,0.6340359,
,-9.544304,33.962334,1.9831667,
,,,-23.6,
,,-487.66223,0.79347825,
,-6.565789,13538.599,-42.64957,
13.267242,,16.222218,0.9355623,
11.444444,6.058823,0.9552458,2.0934958,18.24946686746988
,,0.27244848,-0.35674122,
,-52.81818,0.113185495,0.56904995,
