Rev,Gr P,EBITDA,Op P,Net Inc,ROA,ROE,EPS (TTM),EPS (FWD)
57917000.0,13003000.0,-26699000.0,-34843446.37,-31143000.0,-0.45841,-3.85911,-5.95,0.84
2903000.0,2903000.0,-20260000.0,-1326700.03,-5098000.0,-0.73837996,-2.4819999,4.19,-27.0
,1.0,-425923.0,,-550205.0,-0.05787,-0.12159,-0.01,
580337.0,580337.0,,470949.27887,394091.0,0.074200004,0.12606,0.21,
3681263.0,1410989.0,,547035.6818,-400896.0,-0.20882,-0.93262,-0.02,
52654000.0,-22432000.0,-34942000.0,-11978785.0,-30010000.0,-0.07901,-2.1822999,-2.48,-0.07
24431000.0,8347000.0,-15730000.0,-16133743.78,-29758000.0,-0.28678,-1.14902,-3.15,-0.94
9699000.0,5233000.0,175000.0,1153599.06,1977000.0,0.00491,0.25902,0.69,
,,,,,,,-6.77,
87166472.0,3531932.0,-5214722.0,-8718390.52944,-4826839.0,-0.10995,-0.40658,-0.22,
0.0,0.0,,0.0,-75724.0,-3.24315,,-0.02,
,,-618057.0,,-1278457.0,-0.1275,-0.21429001,-0.01,
10000.0,10000.0,-10355000.0,-10358000.0,-6428000.0,-1.0283101,-2.7680302,-2.047,
10767000.0,-27717000.0,-42044000.0,-44110999.29,-49377000.0,-0.85683995,,-1.19,-0.91
,,,,-1784933.0,-3.5733302,,-0.01,
9021543.0,7149875.0,-15736896.0,-13013034.484919999,-34286804.0,-0.52922,,-111.67,-15.0
1013482.0,128599.0,-426744.0,97081.446860892,-452450.0,-0.35778,,-0.02,
155928.0,53640.0,-246029.0,-200481.30744,-212264.0,-0.31164,-1.18025,-0.01,
869460.0,829116.0,-8320117.0,-4154723.3046,-28301324.0,-0.16722,-1.07108,-20.39,-1.18
207.0,207.0,,-1741805.0189999999,-2341220.0,-3.3629,,-0.02,
,,-26192000.0,,-26823000.0,-0.36751,-0.67474,-21.29,-1.12
78200000.0,15606000.0,5599000.0,2895746.0,118000.0,0.0121,-0.00985,0.04,
3313631.0,3313631.0,,1616389.2018,1689179.0,0.09385,0.1265,0.1,
,,-165429.0,,-129566.0,-0.01809,-0.02386,0.0,
339104000.0,61748000.0,-125199000.0,-97126167.68,30833000.0,-0.10464,0.09847999,7.68,-0.57
,-2250.0,-532544.0,,-1252675.0,-0.07954,-0.20136,-0.04,
,,,,-26511628.0,-0.22670999,-0.57754004,-19.25,-6.37
7037156.0,3492203.0,1392235.0,-1082807.19372,-1250483.0,-0.07685,-0.11737,-0.52,
8692730.0,5261146.0,-781388.0,726277.5915,-4081157.0,-0.11366,,-0.01,
185674.0,185674.0,,-81988.06818,2093111.0,-0.00374,0.16187,4.01,
4167000.0,-38350000.0,-51825000.0,-21273868.439999998,-50713000.0,-0.33451998,-0.81334996,-26.42,-1.28
,-1116088.0,-5711969.0,,-5174875.0,-0.15483,-0.56754,-0.1,
2183196.0,2166750.0,-3308650.0,1035140.59510392,-1659807.0,-0.45766997,-0.63771,-0.53,-1.72
7175000.0,4573000.0,-6277000.0,-11855180.75,-3463000.0,-0.53495,-1.2016001,-830.44,-0.36
104735.0,-280923.0,4183214.0,-482316.1644295,-7839426.0,,,-0.4,
8528000.0,8528000.0,,494538.72,843000.0,,0.059949998,0.64,
108199880.0,6547196.0,-269196.0,-1866447.9300000002,-2781916.0,-0.01008,-0.10395,-0.56,
13919011.0,-9932260.0,-8197103.0,-1252293.41967,-27248680.0,-0.05657,-0.17628999,-2.46,
39188000.0,23130000.0,-16083000.0,-22041682.479999997,-16592000.0,-0.48845002,-5.31539,-1.82,-0.86
246187.0,-519059.0,-2381525.0,-2100538.87823,-5647027.0,-0.2509,-1.63145,-7.43,-0.05
,,-3069277.0,,-4408346.0,-0.92257005,,-0.01,
,,-1874415.0,,-3556441.0,,,-0.01,
1238173.0,570130.0,-1351511.0,-1355452.7465599999,-1260581.0,-0.12583,,-0.23,
841012.0,-8759752.0,-14774702.0,-24122712.714508,-13850097.0,-0.39124,-0.67541003,-2.3,-1.02
2575619.0,915065.0,-2758302.0,-1893079.9649999999,-4955302.0,-0.60372,,-0.02,
10262000.0,718000.0,-4514000.0,-8019650.38,-4909000.0,-0.13769001,-0.21523,-0.22,4.07
15383000.0,4454000.0,401000.0,1446617.4738299998,734000.0,0.0113,0.05094,0.1,
2390517.0,33176.0,,-10567471.63986,-22709524.0,-0.86405,-1.9013901,-114.01,
256994.0,256994.0,,134281.93494,45692.0,1.0541999,,-0.0,
36459000.0,12416000.0,-12473000.0,-8719534.440000001,-9475000.0,-0.25609,,-1.83,0.41
10318200.0,4436900.0,-5875600.0,-6843958.8780000005,-6412400.0,-0.33518,-0.65413004,-0.57,-1.16
1978018.0,360931.0,-7861729.0,-7414007.4632036,-7731602.0,-0.50579,-0.8304,-2.19,-4.0
1020000.0,-487000.0,-26553000.0,-801550068.0,70048000.0,-0.40401,10.668079,4.41,-1.43
,-14467.0,,,-260356.0,-8.44164,,-0.01,
22032000.0,22032000.0,,-2998995.84,-12709000.0,-0.01741,-0.37161,-2.44,
28827004.0,13640260.0,-3513064.0,-16815656.24332,-4462942.0,-0.05667,-0.17875999,-0.03,
42183000.0,8654000.0,894000.0,4935833.040915,-4293000.0,-0.0137600005,-0.32169,-2.41,
13139000.0,6698000.0,-5554000.0,-3059941.71,8511000.0,-0.10141,,-1.0,
,,-2211092.0,,-3366744.0,-0.24642,-1.16234,-0.16,
,,,,-50757.0,,,-0.0,
30300360.0,3696455.0,-1021245.0,-272097.2328,-1115977.0,-0.02234,-0.0477,-0.04,
31304000.0,18705300.0,-5061400.0,-6733177.36,-5059800.0,-0.0507,-0.120740004,-0.61,0.42
564781.0,56611.0,,22037.75462,-53100.0,-0.98124003,,0.0,
11301000.0,4940000.0,2091000.0,1784653.9200000002,444000.0,0.02145,0.0945,0.03,
4718055.0,2833109.0,2243779.0,1876795.0040889,1933281.0,0.34197,0.67624,0.17,
0.0,-371906.0,-9506264.0,0.0,-11982267.0,-0.16352,-0.43390998,-3.36,-2.23
,,,,-3445588.0,-0.41374,-1.41984,-0.02,
3890676.0,3890676.0,,-712888.56348,-345922.0,-0.00236,-0.034,,
8256827.0,-37894440.0,-61700520.0,-966614103.94469,-61530924.0,-0.45806,-1.56382,-0.31,-0.05
8493782.0,3450361.0,-893902.0,-1447680.20408,-1157479.0,-0.096920006,-0.19841999,-0.42,
10164.0,7476.0,-11358235.0,-1579566.9119999998,-8134990.0,-5.3054304,,0.7,
905000.0,837000.0,-25460000.0,-28163980.099999998,-32239000.0,-1.37,,-15.58,-9.06
1861000.0,1157000.0,-6889000.0,-32253234.790999997,-12544000.0,-0.37723,-1.95481,-8.4,-11.73
9474958.0,-733935.0,-12901967.0,-13993754.96936,-32847080.0,-0.58344,,-9.68,0.03
,-11433000.0,-11988000.0,,-19609000.0,-0.42621,-1.4645599,-3.87,-3.0
23037348.0,12330193.0,7568364.0,-20191775.696533922,-23531540.0,-0.00378,-0.19912,-17.2,
,,-8641442.0,,-11203344.0,-6.6663,,-0.08,-0.04
667694976.0,7517000.0,-11607000.0,10329241.946414977,4007000.0,-0.049489997,0.113450006,0.78,2.4
156437.0,-668273.0,-1107260.0,-768876.9513411,377378.0,-0.17124,,0.0,
2554914.0,51435.0,-3687020.0,-5792577.66822,-3832107.0,-0.81891,-9.63189,-0.31,
14651000.0,7548000.0,-10544000.0,-28312030.464900002,-11311000.0,-0.30169,-0.96436995,-6.49,-0.19
4000.0,1673.0,-11235079.0,-1787124.0,-6070016.0,-1.21336,,10.57,
,-181041.0,,,-19008424.0,-0.23527001,-0.36271,-0.1,
41691432.0,19557132.0,-1113223.0,-568671.13248,-7401850.0,-0.03423,-6.31606,-0.39,
5678000.0,762000.0,-5015000.0,-6139734.96,-4850000.0,-0.35987,-0.72703004,-2.16,0.39
,-38320.0,,,-6679672.0,-0.74427,-1.02984,-0.04,
,,,,,,,,
96397000.0,15616000.0,2304000.0,3381606.76,-5691000.0,0.03218,,-11.87,
1930291.0,-783329.0,-10015084.0,-34374583.52218,-11761466.0,-1.23363,-14.82146,-3.98,
9442000.0,4423000.0,-9193000.0,-8081879.899999999,-18842000.0,-0.16644,-1.13084,-6.54,
50729252.0,18832156.0,-15268624.0,-23605842.83316,-25081104.0,-0.24864,,-1.29,0.09
202228000.0,-9866000.0,-22523000.0,-306444177.52,-153290000.0,-0.08354,-0.53448004,0.12,0.23
2174000.0,2231000.0,,-39085237.26,-1946000.0,-0.24150999,-0.22428,-0.69,-1.31
40306.0,21847.0,-3481260.0,-656327.18466,-3892427.0,-1.31721,,-0.01,
73651.0,-1008701.0,-2627419.0,-1117370.36865,-6655473.0,-0.18045,,-0.05,
16710984.0,8378482.0,-1763209.0,-2800593.80856,-2863585.0,-0.06847,-0.16132,-0.37,0.05
417651008.0,206340000.0,-127379000.0,-333911980.89599997,-123110000.0,-0.05862,-0.10852,-33.41,0.1
58333000.0,10925000.0,1007000.0,-1945405.666666,8000.0,0.012460001,0.0013400001,0.0,
354331.0,178286.0,-1078463.0,-4401060.31156,-2185248.0,-2.39997,,-0.03,
1036019.0,1036019.0,,742856.75537095,727454.0,0.48383,0.77413005,0.37,
231070000.0,112336000.0,-75200000.0,-11204584.299999999,-136627008.0,-0.13222,-0.74077004,-9.05,0.06
93682000.0,6463000.0,-63079500.0,-31947437.513639998,-6227000.0,-0.26134002,,-0.08,
438447008.0,224918000.0,-251003680.0,-305088966.04672,-244040000.0,-0.40473998,-1.15453,-0.55,
4350.0,2470.0,-8314972.0,-1920398.85,-8765229.0,-0.76065004,-2.33041,-9.34,-6.08
603000.0,341000.0,-7356000.0,-3897743.76,-7490000.0,-0.78774,-3.49708,-0.23,-0.34
14912000.0,5623000.0,-3497000.0,-4066949.76,-3555000.0,-0.16061,-0.78729,-2.21,-1.8
,,,,,,,1.9,
,,,,-224579.0,-0.72598,,-0.0,
1437848.0,592612.0,-1658719.0,-920495.8392276,-2099037.0,-0.0165,-0.033770002,-1.05,
57596000.0,-23165000.0,-48238500.0,-50922351.48,-106259000.0,-0.24006,-7.1473103,-75.91,-7.37
,-55634000.0,-44164000.0,,-47200000.0,-0.5778,-1.26711,-2.04,-2.4
,-68614.0,-931105.0,,-28566144.0,-1.0619,-2.20907,-0.3,
,,,,,,,-0.03,
1072056.0,-1415021.0,-4595886.0,-7397475.8551199995,-8617667.0,-0.29205,-2.18858,-0.4,
6000.0,3600.0,-5806177.0,-5919405.6,-5765609.0,-0.49018002,-0.7985,-3.13,-2.58
,,-358680.0,,-465255.0,-0.01947,-0.04856,-0.0,
,,-8301644.0,,-8449950.0,-0.88318,-1.7126801,-0.71,-1.33
11720493.0,11720493.0,,-7360117.98921,-53068592.0,-1.4478999,-5.15184,-19.14,
903000.0,429000.0,-14218000.0,-6539137.71,-13879000.0,-0.27993,-0.44539002,-8.35,-0.68
3580.0,-1526.0,-194442.0,-211372.0068,-539258.0,-0.37185,-5.8043404,-0.01,
1824925.0,794013.0,-5216667.0,-5245984.517735,-8956113.0,-1.14604,,-0.34,
,,,,-3781.0,,,0.0,
893991.0,574883.0,-17712238.0,-20626240.811189998,-21650664.0,-0.80367,-4.6581798,-22.36,-0.74
174371.0,165109.0,-4901184.0,-6511311.31441,-7058091.0,-0.23959999,-0.66609,-1.67,
2753788928.0,417152000.0,112249000.0,-18808379.20437668,-229355008.0,0.00417,-9.51523,-16.09,2.83
,,-17867000.0,,-1636000.0,-1.2901,,-13.91,-0.69
24041716.0,8675610.0,5922042.0,2162312.0332068643,2951908.0,0.09064999,0.19679001,0.0,
227387776.0,34216360.0,17442560.0,12404003.1808,-8463203.0,0.011849999,-0.05765,-5.14,-3.0
,,-6046250.0,,-7346000.0,-0.23118,-0.49580002,-6.6,-1.03
,,,,,,,-5.65,
23844556.0,7110009.0,2980894.0,1873466.76492,417684.0,0.02162,0.00908,4.25,0.58
12790684.0,-649079.0,-11911183.0,-14250356.85808,-12428760.0,-0.79452,-2.67272,69.47,-0.3
,,-16342581.0,,-16961432.0,-1.36546,-7.5504103,-37.38,-1.39
,,-15199000.0,,-40972000.0,-0.25928,-1.3178799,-26.05,
52924000.0,5377000.0,2167000.0,2804442.6012279997,1254000.0,0.04356,0.063829996,0.04,
350000.0,-17250248.0,-26142936.0,-26430820.500000004,-23327980.0,-2.18296,,-58.5,
,,-14596850.0,,-24599260.0,-1.39887,-6.58616,-61.43,-0.6
31094000.0,1265000.0,-2295000.0,-2900137.3800000004,-2794000.0,-0.13623999,-0.22336,-0.39,
4191084.0,3138154.0,528772.0,167349.98412,464131.0,0.09731,0.35198003,0.02,
25158832.0,5429003.0,-5549927.0,-9371916.50832,-12902705.0,-0.26251,,-0.31,
24374960.0,7892308.0,-16742305.0,-20988547.7821984,-21258644.0,-0.44201002,,-0.23,
7522939.0,2784645.0,-5648387.0,-458899.279,-6811090.0,-0.18635,-3.0917802,-1.84,-0.96
18641872.0,4837099.0,-6987591.0,-7569904.96304,-36757320.0,-0.09233,,-0.15,
1884395.0,-1361565.0,-11393839.0,-8638141.4904815,-22744638.0,-0.33334,-1.89096,-10.19,0.0
26973.0,26973.0,-1963554.0,-1977281.92881,-2040262.0,-0.81991,-1.58461,-0.08,-0.29
5560000.0,3830000.0,-5757000.0,-4051683.2,-11449000.0,-0.69762003,-2.85975,-130.77,
3771000.0,2624000.0,-87171000.0,-41635124.54099999,-209648992.0,-0.68014,,,
9271376.0,311456.0,-12880869.0,-20347148.124257598,-14305512.0,-0.15725,-0.44996,-1.48,1.14
,,,,-19126314.0,-0.90339994,-1.7520399,-1.51,
41342988.0,9664668.0,-678455.0,-1783123.196468964,-3177581.0,-0.03803,,-1.04,
4949747.0,1852522.0,-27486490.0,-217937013.92771,-26521780.0,-0.97850996,,-10.38,-15.6
21252000.0,-5654000.0,-41315000.0,-13772571.12,-45071000.0,-0.22849001,-1.02549,-6.17,-0.8
,,,,,,,-2.1,-0.24
7412000.0,2470000.0,-526000.0,-3249939.64,106000.0,-0.03204,0.01689,0.02,
,,,,-251645.0,-0.41919,-0.86171997,-0.01,
22789284.0,6057136.0,2658545.0,10787991.259920001,2753211.0,0.20425,0.47903,0.22,
,,,,-66947.0,-1.5828301,,-0.03,
48904000.0,19735000.0,-5724000.0,-35619228.400000006,-17745000.0,-0.06837,-20.975182,-2.02,0.28
468894016.0,100654000.0,-54094000.0,-69035265.97568,-54966000.0,-0.10602,-0.23953,-6.24,-0.13
5368221.0,608263.0,,-1132855.67763,-4317642.0,-0.26584,-0.54011,-0.28,
29765204.0,11246477.0,2271819.0,293187.2594,1453191.0,0.0154,0.04045,0.14,
9689000.0,2689000.0,-9853000.0,-22811588.788900003,-11671000.0,-0.23524,-0.57637,-6.98,-0.7
,,-968149.0,,-3812093.0,-0.24611999,-3.9917898,-0.04,
121000.0,86000.0,-16369000.0,-12806640.0,-16166000.0,-1.0462201,,-24.88,
6468730.0,3166853.0,682895.0,671260.07975635,317902.0,0.042069998,0.03638,0.31,
18403824.0,12375873.0,242771.0,1358386.24944,3976675.0,0.00352,,0.07,
,,-4446084.0,,-5105084.0,-1.07383,-6.57167,-101.88,-4.55
119971640.0,3838815.0,101901.0,-1035355.2532,-1459568.0,-0.00811,-0.06621,-0.26,
36534.0,-43683.0,-601919.0,-1003867.00374,-973078.0,-0.49462003,-2.7313502,0.0,
1022.0,1022.0,,-1516203.4300000002,0.0,-0.41048,,0.0,
260828000.0,66807000.0,3111000.0,12579734.440000001,-10795000.0,-0.00954,-0.5008,-0.73,0.25
,,,,-247035.0,-47.880478,,0.0,
32848000.0,18991000.0,-1351000.0,-9533475.04,-11540000.0,-0.111269996,-2.35414,-2.84,-1.14
1331289.0,1331289.0,,486013.67523,836629.0,,,1.89,
109213696.0,-20371480.0,-41018412.0,-38418099.657646075,-63345944.0,-0.14117,-0.37624002,-8.48,
,,-547896.0,,-566606.0,-17.75988,,-0.0,
1159091.0,110664.0,-8097351.0,-12860879.645060001,-20182092.0,-0.37608,,-12.05,
132907000.0,24823000.0,-13258000.0,-23244105.23,-15482000.0,-0.08628,-0.29408002,-0.18,
135904416.0,35657420.0,-280350.0,-3649033.5696,-2813081.0,-0.030380001,-0.15373,-1.49,0.25
,,,,-9998860.0,-0.98585,-2.85935,-10.57,-1.55
7000.0,-4000.0,-4159000.0,-1153000.1,-38473000.0,-0.08243,-4.05442,-3.18,
18052596.0,11777344.0,5647981.0,1982174.968589616,-13875003.0,0.0017200001,-0.28812,-11.23,-0.34
10937556.0,4182339.0,-982860.0,-140985.09684,-747972.0,-0.073070005,-0.12272,-0.01,
16855000.0,5001000.0,-15235000.0,-10382174.35,-16533000.0,-0.17503999,-1.19041,-4.87,
31066000.0,9482000.0,-1318000.0,-4126807.7506600004,-2854000.0,-0.0168,-0.13619,-0.09,
2355000.0,691000.0,,-2717010.6,-12225000.0,-0.21774,-0.39266,-13.25,-0.26
235667728.0,49444552.0,13738407.0,16701771.88336,8063331.0,0.063930005,0.29623,0.26,
452000.0,268000.0,-12554000.0,-10420719.88,-12455000.0,-0.66566,-1.46175,-0.6,-0.25
215000.0,67000.0,-6131000.0,-6143999.100000001,-9522000.0,-0.50421,-1.69158,-0.72,
832841.0,166568.0,-12609581.0,-440461871.2947,-11400167.0,-0.31981,,-16.41,-0.55
7681059.0,2294273.0,-9490369.0,-15220480.0401459,-11688941.0,-1.10268,-18.0245,-0.57,-0.6
720000.0,720000.0,-1266066.0,-544356.036,-5210406.0,-0.13469,-0.90502,-7.2,
,,-357007.0,,-2632744.0,-0.85533,-1.58981,-0.04,
7773905.0,1703331.0,2379427.0,-393048.6368,-8897572.0,-0.00412,-0.51232,-1.36,
,,-1573737.0,,-2462709.0,-7.16563,,-0.02,
,,-1459701.0,,-2431489.0,-0.15256,-0.43799,-1.0,
4397945.0,2920086.0,-2990808.0,-5394563.7562445,-2793780.0,-0.46799,,-0.0,
110600.0,-154512.0,-1212866.0,-356767.97212,-1381972.0,-1.82824,,-0.02,
26058000.0,9255000.0,1081000.0,-2250368.8800000004,-4864000.0,-0.00783,,-2.42,
18613000.0,4799000.0,-1288000.0,-1407328.93,-1208000.0,-0.07125,-0.21350001,-0.12,
21362000.0,-3085000.0,-11943000.0,-28581715.14,-20671000.0,-0.34674,-6.1612797,1500.24,-15.26
5582084.0,1835157.0,328855.0,-284853.763266252,436091.0,0.01897,0.15192,0.0,
921942.0,332317.0,-694682.0,-232974.74339999998,-750242.0,-0.54899,,-0.06,
,,-11074718.0,,-11506626.0,-2.6728299,,-0.09,
3366415.0,2177511.0,-7553786.0,-6970060.9284085,-11137008.0,-0.88824,-6.3295803,-5.84,-0.44
12784230.0,10375628.0,,-22012270.7409,-4729852.0,-0.03447,-0.03586,-0.12,
13847548.0,1250076.0,-796981.0,-2517207.27544,-814366.0,-0.0356,-0.17374,-0.05,
67390000.0,16654000.0,-674000.0,-2706382.19783,-4386000.0,-0.03778,-0.035550002,-0.77,-0.6
,,-2045895.0,,-2463406.0,-4.8752,,-0.01,
24962.0,24962.0,-3776876.0,-1195311.6105,-10628072.0,-5.13081,,-0.2,
29.0,29.0,-1627346.0,-676930.963,-5509169.0,-0.08125,-0.67363,-2.02,
22752162.0,1859859.0,-921761.0,-2396485.22346,-2450271.0,-0.030539999,-0.07922,-0.04,
3750352.0,1329550.0,-4066701.0,-4156140.0864000004,-8146591.0,-0.10026,-0.37797,-2.77,
14975000.0,6957000.0,-449000.0,-541945.25,-1552000.0,-0.05821,-0.72002,0.0,-0.04
-1565693.0,-331811.0,-62536356.0,3386672.24365,-58192028.0,-0.94653,-2.14475,-126.0,
3392057.0,2334364.0,720583.0,842281.67367,551569.0,0.09401,0.16902,0.08,
6755925.0,978546.0,,1173977.15480925,-15739525.0,-0.25072,-0.30009001,-4.56,-4.27
6052109.0,749147.0,-5772827.0,-5806453.89569,-6679869.0,-0.76962,-4.2877803,-0.04,
,,,,-52457.0,-0.98070997,-2.84999,0.0,
,291000.0,-24036000.0,,-24025000.0,-0.99447995,-4.37335,2680.54,-5.83
122290560.0,9872056.0,,-5500629.3888,638050.0,0.00461,0.0156,0.01,
8997024.0,3755748.0,1940131.0,1281626.0688,1334798.0,0.16245002,0.32132,0.03,
,,-12125000.0,,-11845000.0,-0.77592003,-1.8848,-3.64,-9.12
21188606.0,2456611.0,-1689977.0,-4335824.23389394,-812836.0,-0.05559,-0.11129,-0.11,0.2
12809211.0,1407271.0,64803.0,170618.69052,-8750.0,0.0064,0.01169,-0.0,
,,-218107.0,,-447880.0,-0.383,,-0.0,
198000.0,198000.0,-41055000.0,1994630.2200000002,-53858000.0,-0.75066,-2.3366702,-52.8,-0.65
,,-721280.0,,-777182.0,-0.8069,,-0.01,
,,-11684000.0,,-11448000.0,-1.8031,,-1.73,-2.46
513168.0,161435.0,-75562.0,-88618.97678832,132410.0,-0.0081400005,0.02299,0.42,
29858000.0,6683000.0,-4809000.0,-11278560.92,-6027000.0,-0.10466,-0.47997,-8.0,
,-985000.0,-10105000.0,,-6772000.0,-0.57385,-1.83872,-6.45,
,,,,23362108.0,-0.04756,0.67077005,3.19,-0.38
260407.0,260407.0,,-38368.367379999996,-2292.0,,,,
2699805.0,605845.0,,-874142.7819058499,-1345081.0,-0.85757005,,0.0,
29990.0,-36861.0,-769344.0,-793900.9781000001,-1056416.0,-1.63257,,-0.13,
36461260.0,14380230.0,-11900405.0,-45998067.1656,-18074094.0,-0.23879999,-6.0705605,-0.18,
,,-2607500.0,,-2805000.0,-0.44082,-0.82719004,-2.92,-0.91
,,,,,,,-15.66,
222722.0,-1032027.0,-10232997.0,-3006381.958642,-723348.0,-0.50383,-0.06649,-1196.84,-0.15
36341740.0,12112492.0,-5165312.0,-3834416.9874000004,-6306620.0,-0.11083999,-0.2565,-15.02,199.8
275335.0,118474.0,,-5653588.744485,-7401094.0,,,-0.05,
,,,,-63796.0,,,0.0,
41135.0,-2451362.0,-7472442.0,-5066518.9708,-6919699.0,-0.55624,-1.81538,8.75,
56149.0,56149.0,,-372343.08720039995,-136533.0,-20.71571,,-0.0,
5101539.0,5101539.0,,-1215135.5744100001,-1706756.0,-0.0061799996,-0.12788,-2.27,
6186645.0,2603943.0,-303021.0,326716.73482329,-465299.0,-0.015520001,-0.031159999,-0.11,
,,-1184000.0,,-1605000.0,-0.26654,-0.57833,-125.0,
742892992.0,327948992.0,42473000.0,8736421.58592,-8008000.0,0.021960001,-2.03832,-0.06,
19507.0,19507.0,-5853276.0,-4380786.86584,-6250137.0,-0.54145,-0.97667,-3.75,-0.25
2445581.0,1085757.0,-527594.0,63731.84086,-733374.0,-0.06206,,0.0,
131235000.0,30800000.0,-12210000.0,-8179877.02506,-30441000.0,-0.1744,,-26.42,-0.76
72102.0,66264.0,,-4994342.589480001,-4895164.0,-0.43957,-0.90027,-1.01,-0.7
313137.0,313137.0,-5019789.0,-2484040.7307474,-4726827.0,-0.89678,,-0.35,-0.07
,,,,759629.0,,,,
9781000.0,6481000.0,-5633000.0,-5658015.07,-8511000.0,-0.65269,-4.1378202,2.3,-0.82
30601000.0,6269000.0,-13513000.0,-10713716.72202,-20672000.0,-0.30542,-1.77791,-4.14,-2.63
1339670016.0,-16844000.0,-35710000.0,-162743108.18499994,-204611008.0,-0.061440002,,-4.27,-0.58
98133648.0,2407936.0,,-10612172.69472,-4976716.0,-0.25171,-5.06748,-0.43,
4176237.0,3852632.0,1927203.0,1212152.7892500001,681952.0,0.063,0.11956,0.05,
,,-105259000.0,,-87981000.0,-0.21666999,-0.32423002,-0.82,-0.36
161548000.0,32069000.0,-9578000.0,-24552065.04,-15128000.0,-0.10957,,,
,,-3588234.0,,-8126194.0,-0.06508,-0.72212,-0.12,
,,-686823.0,,-4328602.0,-0.59563,-0.96962,-0.07,
7192705.0,-514920.0,-1674758.0,-1676619.5355,-27903412.0,-0.03365,,-1.1,
,,,,-380059.0,-0.83032995,,-0.19,
14124501.0,3808117.0,339139.0,-23870.40669,-796876.0,-0.0038400001,,-0.01,
847104.0,847104.0,,-10354338.554879999,-5659947.0,-0.01894,-0.26562,-0.05,
,-62000.0,-5761000.0,,-2611000.0,-0.102740005,-0.08557,-45.9,-2.19
,,-2339341.0,,-8574133.0,-0.18148,,-0.12,
,,-1646040.0,,-2164853.0,-0.04518,-0.10945,-0.01,
3025.0,2242.0,,-431998.04175,-203950.0,-0.62007,,-0.01,
5407000.0,2151000.0,-6551000.0,-5577969.34,-7079000.0,-0.32829,-0.87943,-5.19,-1.28
17543972.0,7310744.0,-814922.0,-1789485.1439999999,460239.0,-0.118039995,,0.01,0.0
0.0,0.0,,0.0,-2607000.0,-0.02023,-0.02942,-0.03,
3848612.0,194252.0,-1632908.0,-194778.25332000002,-2235829.0,-0.18381001,-0.53973997,-1.1,
,,,,-1601772.0,-1.84238,-8.58564,-0.04,
6972000.0,-1196000.0,-20965000.0,-32738071.799999997,-21685000.0,-0.2298,-2.5990303,17152.49,
19602552.0,-10856656.0,-11127957.0,-25816168.93296,-53754856.0,-0.044320002,-0.7372,-8.12,-8.01
,,,,,,,-0.5,
391126.0,301859.0,-6797290.0,-9270475.883394,-7124903.0,-1.70559,,-8.11,
,,-19527000.0,,-23194000.0,-1.5823399,,-0.2,-0.9
,,,,,,,-0.02,
2977006.0,2977006.0,-3282201.0,-2739947.13130024,-3537327.0,-0.41597,-2.44794,-8.2,-0.11
18742196.0,13010093.0,6557084.0,-216847.18897780398,5603227.0,0.0749,0.12582,0.25,
25314724.0,2202944.0,-2957166.0,-1838608.40412,-8472448.0,-0.09233,,-4.27,
19026064.0,11644861.0,-641470.0,-3736338.44832,-4850734.0,-0.09443,-0.33128,0.51,-0.89
15618.0,9395.0,-130430.0,-133675.39908,-133537.0,-0.48965,-4.61093,-0.01,
5774000.0,5367000.0,-4488000.0,-6442744.680000001,-23081000.0,-0.09174,-0.69592005,-9.9,0.1
-30000.0,-24000.0,-178073.0,-178122.9,-194410.0,-0.49687,,-0.0,
,,-8176761.0,,-12578507.0,-0.63638,-2.0728998,-6.67,-0.66
121000.0,121000.0,,-55087.67,102211.0,0.21855,2.09217,-0.0,
27729000.0,6946000.0,-19649000.0,-108005286.87,-20501000.0,-0.36042,-0.75671995,-9.06,-1.5
,,-1192037.0,,-1091570.0,-0.18533,-0.31351,-0.01,
4310835.0,437721.0,-290800.0,-2756261.6823,-4265525.0,-0.024,-0.16844,-0.66,
198231296.0,42940676.0,-472132.0,-5441448.876968704,-3997849.0,-0.0104600005,-0.042940002,-0.04,
3871326.0,2239425.0,-865175.0,45720.36006,-607095.0,-0.5881,,-0.1,
,,-2196350.0,,-2198818.0,-0.09754,-0.34449002,-0.05,
1721618.0,1006579.0,,332375.57108,-29419.0,-0.01548,-0.01416,-0.0,
3046871040.0,73713000.0,-63904000.0,-73764747.8784,2705000.0,-0.056350004,0.0033399998,0.01,-0.01
40730.0,24947.0,,-4194616.3586800005,-2052541.0,,,-0.06,
43382000.0,9517000.0,-1118000.0,-877617.8600000001,-5266000.0,,,-14.12,
166667.0,366667.0,,56996.780660000004,-1871370.0,-0.3632,,-0.01,
33315860.0,7692848.0,-14146404.0,-20861058.897600003,-100446192.0,-0.24525999,-1.4718,-1271.09,
343928.0,298489.0,,-3266153.52336,-473011.0,-3.76642,,-0.0,
78341456.0,31059760.0,525134.0,1252679.8814400001,-4261065.0,-0.02318,-0.5774,-0.43,
158485.0,67131.0,-1919966.0,-2889227.669135,5114684.0,-0.03138,0.15045,9.06,
4095465.0,1741793.0,301035.0,-636517.1703,-914876.0,-0.01694,-0.43849,-0.01,
,,-5849668.0,,-4834210.0,-0.52229,-1.3917,-1.12,
476000.0,476000.0,,-52028867.744,-38521000.0,-0.40535,-0.67728996,-0.9,-0.87
,,,,-471921.0,-4.54059,,-0.03,
