Gr M,EBITDA M,Op M,Net Inc M
0.3447,0.28705,0.13773,0.2347
0.32224998,0.21556999,0.19620001,0.16369
0.43460998,0.31865,0.22075,0.12708001
,,,
1.0,0.0,0.47014,3.44586
0.0,0.0,0.18608,0.13554
0.46523997,0.21641001,0.17559999,0.15378
0.2532,0.06752,0.13374,-0.0299
0.47357,0.27604,0.24264,0.26812
0.24193001,0.20634001,0.12059,-0.014780001
0.68049,0.51122004,0.20076999,-0.021459999
0.0,0.0,0.34877998,0.21568
0.69449997,0.18827999,0.15348,-0.16139
0.0,0.0,0.0,0.0
0.58642,0.38867,0.31459,0.20261998
0.24193001,0.20634001,0.12059,-0.014780001
1.0,-0.14904,-5.96211,-0.25902998
0.4946,0.32917,0.22063999,0.14619
0.24004,0.11887,0.07395,0.05208
-0.27502,-0.76971,-0.64799005,-0.87343
0.65769,0.14682999,0.1263,0.13271
0.10541,0.051119998,0.043530002,0.022130001
0.46480998,0.13527,0.10248999,-0.11995
0.40834,0.34897998,0.28632998,0.19393998
0.08928,-0.01244,-0.01265,0.77529997
-0.02823,-1.5102,-0.83924,-2.2794
0.74240994,0.097670004,0.00074,-0.120900005
0.42053002,0.15564,0.06917,-0.11382
0.78152,0.32504,0.32727,0.21104999
0.49341,0.36415002,0.28737,0.123900004
0.87563,0.0,0.46333,0.45152
,,,
0.27777,0.24383,0.14094,0.042280003
0.59034,0.21669,0.16002001,0.15955
0.27705,0.06676,0.09809,0.0014300001
1.0,0.0,0.15424,0.09932
0.603,-0.31541002,-0.30111998,-0.32733002
0.78152,0.32504,0.32727,0.21104999
0.0,0.0,0.44199002,0.13448
0.2532,0.06752,0.13374,-0.0299
0.2532,0.06752,0.13374,-0.0299
0.54093,0.35391998,0.23896,0.13712
0.86542,0.71795,0.53739,0.07551
0.44893003,0.32779998,0.21209998,0.03645
0.0,0.0,0.26565,0.11623
0.26429,0.20232001,0.16243,0.09904
0.70704,0.31548,0.18024,0.00994
0.40289003,0.100609995,0.05309,-0.01121
0.51919997,0.17052999,0.116450004,-0.25851
0.0,0.0,0.39066002,0.25806
0.0,0.0,-125.22987,0.0
0.24678,0.20089,0.11141,0.02997
0.9764,0.98010004,0.54881,0.19116
0.58368,0.15625,0.1391,0.09725001
0.08928,-0.01244,-0.01265,0.77529997
1.0,-2.69687,-1.86132,-2.58905
0.70072997,0.58579,0.15396,0.05234
0.37691003,0.22021,0.1878,0.21835
0.57895,0.23867,-0.16125,0.13052
0.92282,0.83455,0.28568,0.060560003
0.60402,0.30502,0.16287,0.15183
0.30369,0.02258,0.1093,0.23931
0.84469,0.06059,-0.01528,0.061669998
0.0,0.0,0.0,0.0
0.37967,0.30268,0.22226,0.16187
0.0,0.0,-0.08906,0.22
0.0,0.0,0.0,0.0
0.56104,0.17153,0.29993,0.11148
0.016280001,-0.00445,-0.05906,-0.046329997
0.69435996,-0.18565,-0.24819,-0.16756001
0.82317,0.0,0.2825,0.18786
0.85202,0.76425004,0.56334,0.37874
0.65084,0.54855996,0.28367,0.22856002
0.15557,0.042600002,0.03916,0.01074
0.0,0.0,0.0,0.0
0.38481998,0.33105,0.16700001,-0.39641997
0.0,0.0,0.44307,0.31497
0.70691,-0.14666,-0.04823,-0.11689
0.39685002,0.0,0.14152999,0.082370006
0.0,0.0,0.55361,0.40108
0.08049,-0.02953,-0.00447,-0.058870003
0.5388,0.13307,0.104169995,0.11264
0.622,0.03303,-0.0057200002,-0.0065499996
0.20457001,0.16758,0.13472,0.086969994
0.70816004,0.12267999,0.064109996,-0.00496
0.68042,0.0,0.14545,0.10135999
0.36421,0.06458,0.02469,0.79739
0.52055,0.8756,1.24,0.47981
0.27343,0.24193001,0.16691,0.07041
0.09964,0.01459,0.0064,0.0078100003
1.0,0.0,0.94573,1.0166401
0.71773005,0.15403,0.15449001,0.13555999
0.0,0.0,0.0,0.0
1.0,0.0,0.85406995,0.26005
0.0,0.0,0.38229,0.26047
0.96682,0.6642,0.6094,-1.45286
0.0,0.0,0.0,0.0
0.58773,0.27456,0.20205,0.121350005
1.0,0.0,0.86230004,1.79799
1.0,0.0,0.84657997,1.97832
0.36188,0.24572,0.12887,-0.14918
0.28502,0.0,-3.5687299,0.0
0.0,0.0,0.0,0.0
0.37124002,0.14604999,0.13809,0.04599
0.18979,0.0847,0.11133,0.0045
0.25876,0.059710003,0.08222,-0.0152199995
0.25291002,0.13796,0.11234,0.074149996
0.87399,0.77822,1.19888,0.6649
1.0,0.0,0.61033,9.81238
-0.01012,-0.03071,-0.01894,-0.03244
-0.22534999,-1.02467,-1.17377,-2.8937101
0.0,0.0,0.45099,0.26121
0.71617997,0.49889,0.2317,0.13196999
0.56216997,0.21018,0.17998,0.07667
0.53793,0.05501,0.03925,-0.04449
0.63892,0.35856,-0.12793,-0.103199996
0.20005,0.089490004,0.057600003,0.06613
0.82676005,0.70093,0.14608,0.24101
0.82095003,0.17549999,0.071669996,0.07381
0.21194,0.078889996,-0.01978,-0.02684
0.21194,0.078889996,-0.01978,-0.02684
0.54835,0.117860004,-0.01161,0.07592
0.21381001,0.1244,0.09155,0.05906
0.46814,0.13377,0.112390004,0.10170999
0.24199,0.0523,0.03886,0.01761
0.83031,0.50356996,0.45235002,0.37362
0.6695,0.2314,0.3118,0.12729
0.1667,0.06724,0.05126,0.01209
0.13489,0.08665,0.045939997,-0.01704
,,,
0.53113997,0.01129,0.12857,0.0090499995
0.04894,-0.55533004,-0.86280996,-0.89774
0.23391001,0.14154,0.06831,0.04626
0.32349,0.13173,0.025880001,0.04587
0.29002002,0.046690002,0.00223,-0.04543
0.58944,-0.100530006,-0.13698,-0.09986
0.44896,0.18945,0.14889,0.17687
1.0,0.0,0.81175005,0.18729
0.62894,0.47459,0.34348,0.39183
0.13836999,0.07236,0.079,0.04156
0.23535,0.092980005,0.0793,0.03932
0.3328,0.18566,0.07343,-0.46067002
0.53058,0.12085,0.028450001,0.05876
0.0,0.0,0.53111,0.28045
0.09086,0.07959,0.01809,-0.00241
0.24715,0.15367,0.03767,0.02962
0.0,0.0,0.27569,0.15548
1.0,0.0,-0.35922,15.072841
,,,
0.43063998,0.34075,0.18145001,0.11715999
0.49188998,0.43402,0.36826,0.113520004
0.27943,0.12704,0.06859,-0.012159999
0.63607,0.05534,0.021329999,-0.25393
0.39898998,0.19912,0.13321,0.07057
0.88532996,0.19879,0.06734,0.09696999
0.0,0.0,0.0,0.0
0.18131,0.12637,0.05369,0.0763
0.0,0.0,0.0,0.0
0.0,0.0,0.42893,0.30528
0.38897,0.20143,0.16108,0.051909998
0.56567,0.26700002,0.21079001,0.11145
0.08692,0.10757,0.02707,-0.00212
0.16694,0.02464,0.0070499997,-0.055409998
0.53659,0.42563,0.15465,0.22693
0.59476,0.12838,0.10261,0.03209
0.75617,-0.44867,-0.47042,-0.79194
0.90259004,0.76542,0.76404,0.12093
0.20603001,0.24475999,0.14324,-0.0002
0.0,0.0,0.46175998,0.31425
0.84164,0.15095,-0.03012,0.098129995
0.35509998,0.24658,0.3753,0.14637
0.57507,0.49102002,0.30967,0.00666
0.73396003,-0.32626,-0.21609,-0.31129
0.44257998,0.17487,0.11862001,0.12453
0.63477004,0.17638001,0.1113,0.11338
0.36436,0.14547,0.108389996,-0.00389
0.46483,0.13413,0.14806,0.03884
-0.43071,-0.86894995,-1.1676201,-1.00769
0.10642,-0.03306,-0.03496,-0.03507
0.8772,0.0,0.25175,0.35592
0.39147,-0.05228,-0.06272,-0.10203
0.96339995,0.90092003,0.62127995,0.38151002
0.17989,0.07767,0.01008,0.0232
0.68805003,-0.022,-0.0619,-0.24332
1.0,0.0,-13.761,0.0
0.69294,0.0,-4.24409,0.0
0.31179002,0.0,-166.7377,0.0
0.08495,0.10862,0.051609997,-0.12621
0.45882,0.08482,0.08708999,0.047270004
0.32211,0.12498,0.11464,0.06752
1.0,0.0,0.44237,5.47508
0.90365,0.057690002,-0.050240003,-0.066700004
0.51519,0.48645002,0.34249002,0.064050004
0.74806,0.53535,0.15869,0.11737
0.29055,0.16397,0.13576001,0.06889
0.21357,0.26642,-0.67573,-0.96946996
0.0,0.0,0.35498002,0.28629
0.49366,0.49811,0.46765998,-0.08881
0.70549005,0.13311,0.10995,0.054959998
0.78083,0.91863,0.39282,0.29069
0.79204005,0.54408,0.54432,0.19415002
0.46572,0.71169996,0.17934999,0.14305
0.20114,0.14538999,0.11343,0.07309
0.33773997,0.29214,0.21285,0.16582
0.34582,0.1114,0.094569996,-0.03285
1.0,0.0,0.7458,0.39555
0.72327006,0.60814,0.33702,0.09159
0.0,0.0,0.44233,0.35337
0.51369,0.30812,0.24448,0.15555
-0.43071,-0.86894995,-1.1676201,-1.00769
0.42263,0.16746001,0.17301,-0.24358
1.0,0.0,0.86499,-0.00902
0.19283001,0.12202,0.08587,0.00944
0.0,0.0,0.47175,0.35208
0.60624003,-0.8025,-0.81827,-0.74206
0.07874,0.03507,-0.00612,0.00483
1.0,0.0,-27.635149,0.0
0.2322,0.31590998,-0.0069700005,0.0032
0.45205003,0.12262999,-0.04699,0.049569998
0.50223,0.24634,0.23662001,0.14649999
,,,
0.36113,0.47063,0.35097,0.13281
0.43478,2.81827,4.63079,1.1281301
0.12977,0.11858,0.09192,0.0774
0.28842,0.09196,0.06653,0.03498
0.23815,0.26748,0.16594,0.0383
0.25436002,0.11274,0.08009,-0.0035100002
0.37639,0.1233,0.12878,0.07837
0.30205,0.22441,0.07418,0.0224
-0.68694,0.0,-1.60928,0.0
0.0,0.0,0.34724,0.22554001
0.0,0.0,0.0,0.0
0.0,0.0,-10.2012,15.90417
0.122159995,0.12617,0.06529,0.0013400001
0.70962995,0.56966,0.16909,0.39012
0.0,0.0,0.36326998,0.23611
0.0,0.0,0.3791,0.29194
0.39409,-1.01368,-0.87347,-1.03144
,,,
0.58033,0.46120998,0.29716998,0.29884002
0.29354,0.07139,0.078,0.059949998
0.22393999,0.14384,0.10899,0.03216
0.42114,0.14398,0.1512,0.0252
0.24281,0.16191,0.12047,0.05207
0.6419,-0.31249002,-0.28023002,-0.30604
0.29653,0.11281,0.11331,0.05242
0.69111,0.27648002,0.25131,0.2008
0.48643002,0.18632999,0.01044,-0.18074
0.74119,0.1311,0.041079998,-0.06695
0.3661,0.30236,0.07999,0.10981
0.0325,-1.20635,-6.2143903,-1.43049
0.52915,0.41917,0.18364,0.05846
0.71903,0.0,-0.68636,0.2899
0.0,0.0,0.0,0.0
0.22257,0.13631,0.15063,0.04152
0.0,0.0,-54.889427,0.0
0.62733,0.16227,0.14323,0.083730005
0.111190006,0.08614001,0.03807,0.02645
0.0,0.0,0.47139,0.26922
0.71054,0.05136,0.07084,0.13575
0.76344,0.0023999999,-0.06437,-0.026199998
0.38682,0.100360006,0.06285,0.05746
0.78339,0.31809,0.24031,0.23417
0.48068002,0.06853,0.02152,0.01985
0.48068002,0.06853,0.02152,0.01985
0.50141996,0.45128,0.27708998,0.18688999
0.62733,0.16227,0.14323,0.083730005
0.0,0.0,0.0,0.0
0.32518002,0.04474,-0.00854,-0.01227
0.39409,-1.01368,-0.87347,-1.03144
0.0,0.0,0.0,0.0
1.0,0.078600004,4.63378,0.31192
0.81144,0.28302,0.24525,0.20086999
0.0,0.0,0.38282,0.31488
0.74288005,0.18083,0.18181999,0.05017
0.36916,0.09819,-0.062470004,0.0373
0.74288005,0.18083,0.18181999,0.05017
0.0,0.0,0.46974,0.31909
0.41737,0.30598,-0.03595,0.18582001
0.18341999,0.11350001,0.04458,-0.07043
0.99657,0.0,-2.69763,0.0
0.73407996,0.28117,0.1775,0.02002
-2.14094,0.0,-5.02571,0.0
0.22398001,0.19328,0.18027,-0.1863
0.6206,0.54876,0.25090998,0.21176
0.32591,0.11581001,0.094110005,0.065120004
0.49453,0.09549,0.00759,0.17274
0.0,0.0,0.15925,0.11626001
0.28402,0.03267,0.0796,0.010779999
0.28362,-0.05985,-0.03714,-0.09089
0.49493,0.41981,0.21954,0.24898
0.44823003,-0.116510004,-0.15397,-0.20639999
0.0,0.0,0.0,0.0
,,,
0.25041,0.20175,-0.00098,-0.21486999
0.0,0.0,-9.16751,0.0
0.0,0.0,0.48946,0.24731001
0.38685,0.16183001,0.01705,-0.50368
0.0,0.0,0.47702998,0.1555
0.31393,0.10925,0.1447,0.04438
0.31393,0.10925,0.1447,0.04438
1.0,0.0,-1.11911,15.2861595
0.72519994,0.062329996,-0.05436,-0.01804
1.0,0.0,0.69622004,0.57224
0.22186,0.07437,0.060089998,-0.12618
0.21743,0.01811,0.00654,0.008090001
0.1007,0.107480004,0.03296,0.040999997
1.0,0.0,0.69622004,0.57224
0.36118,0.12521,0.14886,0.11504
0.63994,0.112390004,0.097229995,-0.04427
0.27969998,-0.2446,-0.52481997,-2.90979
0.67651004,0.17411,0.106759995,-0.02948
0.14637999,0.01165,-0.00422,0.00597
0.82676005,0.70093,0.14608,0.24101
0.09823,0.0,-5.85605,0.0
0.66605,0.13361,0.10451999,0.0396
0.52886003,0.41942,0.18409,0.09007
0.18621,0.16685,0.07324,-0.03839
0.52886003,0.41942,0.18409,0.09007
0.15474,0.14039,0.09437,-0.03934
0.42875,0.27412,-0.21725,-0.50696
0.50141996,0.45128,0.27708998,0.18688999
0.60998,0.42543,0.25487,0.08762
1.0,0.0,1.26399,0.67904997
0.27687,0.14197,0.16152,0.10526
0.71929,-0.1846,-0.22790001,-0.022750001
0.41397998,0.124,0.105979994,0.057329997
0.36753,0.2965,0.23527999,-0.16350001
0.22339001,0.06505,0.07317,0.04277
0.52886003,0.41942,0.18409,0.09007
0.51577,0.25878,0.13447,0.025090002
0.28599,0.102110006,0.058730002,0.011519999
0.6703,0.50762004,0.15449001,-0.0531
0.84528,0.0,0.37627998,0.21066
0.0,0.0,-285.46097,0.0
0.42207,0.19961001,0.16371,0.043119997
0.24926001,0.11088,0.09133001,0.02701
0.61064,0.13959,0.07176,-0.013660001
0.61806,0.07981,0.07317,0.03291
0.23083,0.29251,0.110640004,0.01541
0.51039004,0.20267001,0.17953,-0.28151
0.50141996,0.45128,0.27708998,0.18688999
0.35484,0.23278,0.1885,0.0863
0.19718,0.09104,0.026659999,-0.02996
0.40839002,0.098979995,0.02572,0.03924
0.55288,0.06372,0.02932,0.00798
0.0,0.0,-6.33207,0.0
0.90634,0.14659001,0.14402,0.10277
0.62299,0.09198,0.119090006,0.034760002
0.58281,-0.19936001,-0.34341,-0.42582
0.77882004,0.17018,0.16705,0.31748
0.22774,0.016180001,0.18913001,-0.02335
0.59403,0.16478,0.058819998,0.06567
0.030840002,0.03742,0.00298,0.0029699998
0.80126,0.29363,-0.0617,0.36981
0.58973,0.29525998,0.33071998,0.18833
0.16735001,0.13951999,-0.025390001,0.03435
0.64908,0.38222998,0.31742,0.32173002
0.68674004,0.12474,0.08906999,0.07315
0.53565,0.19087,0.15465,-0.05604
0.68041,0.17571,0.13615,0.083450004
0.0,0.0,-6.33207,0.0
0.03759,0.01719,-0.01413,-0.00826
0.50141996,0.45128,0.27708998,0.18688999
0.171,0.022079999,0.01722,-0.00092
-0.54338,0.0,-14.34276,0.0
0.0,0.0,0.49932998,0.37257
0.85708,0.34273,0.17746,0.06627
0.65709996,0.05885,-0.01565,0.040749997
0.47364,0.17136998,0.15100001,0.09269
0.0,0.0,0.0,0.0
0.61255,-0.50112,-0.42521,-0.59074
1.0,0.0,0.36238,8.879829
0.25413,0.17372999,0.14937,0.00102
0.44661,0.23315,0.2945,0.08603
0.47797,0.15538,0.08956,0.01444
0.06656,0.05156,0.0286,-0.015269999
0.58606,0.073020004,0.03382,-0.0075
0.0,0.0,0.43075,0.31433
0.25785,0.1488,0.08675,0.03892
0.4934,0.33031,0.32497,0.16247
0.46471,0.34348,0.2469,0.05047
0.29117,0.17277999,0.16926001,0.18563999
0.58751,0.14682999,-0.01899,0.0090499995
0.32221,0.14079,0.13256,0.12222999
0.89095,-0.30392,-0.17927,-0.35402
0.5168,0.18747999,0.6195,-0.02469
0.26347,0.083129995,0.065510005,0.05452
0.32194,0.27688998,0.20656,0.08477
0.24189,-0.00241,-0.02516,-0.07269
0.66901,0.33992,0.26147,0.14716
0.79267,0.73972,0.39216998,0.17863001
0.29582,0.21474001,0.02596,0.01203
0.50931,0.53588,0.07377,0.29700002
0.20312001,0.08722,0.04971,0.06027
1.0,0.0,0.02691,9.30878
0.3121,0.20914,0.14288001,0.12399
0.6703,0.50762004,0.15449001,-0.0531
0.35763,0.14352,0.10955,0.08495
0.24075001,0.050669998,0.01273,-0.04224
0.33574,0.06256,0.04442,0.03835
0.54263,-0.08926,-0.08071,-0.07057
0.9753,0.0,0.05763,0.065689996
0.44557998,0.15359999,-0.13904999,-0.2346
1.0,0.0,-179.67873,0.0
0.02895,0.0,0.05006,-0.017029999
0.0,0.0,0.32268003,0.37252998
0.5622,0.50743,0.41374,0.34137002
0.31752002,0.16941999,0.08655,0.05251
0.53384,0.36782002,0.37152,0.25999
1.0,0.0,0.68711996,0.72786003
0.57756,0.09397,0.08344,0.04112
1.0,0.0,0.30745,6.1348295
0.31404,0.10623,0.09222,0.04516
0.14587,0.06996,0.00071999995,0.025929999
0.086,0.06834,0.049089998,0.01629
0.89469004,0.78712,0.34685,-0.03187
0.31481,0.29496,0.24801001,-0.26951
0.27929002,0.19705,0.016619999,0.05974
,,,
0.37124002,0.11147001,0.08403,0.0545
0.50141996,0.45128,0.27708998,0.18688999
0.26908,0.14696,0.13436,0.09431
0.21122,-0.36366,-0.52846,-0.52222997
0.10435,0.073359996,-0.00217,-0.015700001
0.08668,0.08538,0.04442,-0.00119
0.0,0.0,0.52656,0.40613
-0.80662,-1.29368,-0.23597,-1.85155
0.29033002,0.19459999,0.11923,0.047319997
0.56216,0.25279,0.24209999,0.10717
0.73474,0.03817,-0.03208,0.02853
0.45636,0.20107001,-0.15048,0.0397
1.0,0.0,0.89119005,0.35737
0.34967,0.24798,0.058379997,-0.009
-0.66511,-1.3005099,-0.88263,-2.9283898
0.74711996,-0.02813,-0.045479998,-0.07272
0.33946,0.11351,0.06283,0.05292
0.49658,0.1568,0.14220001,0.06782
0.25676,0.05071,0.026199998,0.0222
0.3041,0.050869998,0.020280002,0.0018000001
0.23271999,0.07807,0.04955,0.39372003
0.46826,0.30797002,0.09274,0.23372
0.13737,0.05802,0.00617,-0.05751
0.56729,0.38933998,0.22943,0.13033
0.70896006,0.05511,0.03924,0.01887
0.18066,0.16343,0.0437,0.01534
0.18066,0.16343,0.0437,0.01534
0.0,0.0,0.4173,0.29482
0.26346,0.12927,0.16295,0.05929
0.66482,0.104940005,0.18234,-0.064050004
0.0,0.0,0.37472,0.25541002
0.40195,-0.01043,0.014939999,-0.01381
0.0,0.0,0.39273998,0.27294
0.55538,0.12995,0.08367,0.02145
-0.07108,0.0,-14.725711,0.0
0.43633,0.17031,0.12337,0.04404
0.0,0.0,0.0,0.0
0.47294,0.21134001,-0.00733,-0.17011999
1.0,0.0,0.34923,9.284019
0.25785,0.18747,0.18796,-0.05053
0.0,0.0,0.0,0.0
0.27438998,0.14709,0.033350002,-0.07951
0.0,0.0,0.0,0.0
0.19473,0.11102,0.12715,0.08156
0.34068,0.14604999,0.08449,-0.0063
0.53306,-0.03908,-0.03154,-0.00281
0.26683,0.24755,0.12843001,0.09211001
0.50141996,0.45128,0.27708998,0.18688999
0.06317,0.022060001,0.0130900005,0.0054
0.61137,0.25812,0.049650002,0.01967
0.0,0.0,0.26293,0.22715999
0.43295,0.21902001,0.117130004,0.02151
0.23070998,0.17495,0.040960003,0.05286
0.31368,0.18197,0.10306,0.04463
0.42321998,-0.76015997,-0.76527,-0.73069
0.08721,0.05865,0.05717,0.03487
1.0,0.0,0.87169,4.71078
0.62737,0.10028,0.03734,-0.04671
0.81531996,0.73151,0.40488,-0.37150002
0.0,0.0,0.0,0.0
0.68016,-0.04565,-0.46675998,-0.09831
0.38115,0.11015,0.09093001,0.07187
0.47332,0.10585,0.09956,0.060650002
0.31504,0.122770004,0.104820006,-0.36084
0.36294997,0.09238,0.01922,0.02683
1.0,0.0,1.2342299,-1.4005499
0.33596,0.13328,0.084580004,0.10779
0.70009005,0.64458,0.47888002,0.44617
0.28761,0.19639,0.16447,0.11401
0.45466,0.29171,0.12402,0.16648
0.60283,0.16568,0.024130002,-0.37796003
0.86425,0.75253,0.51932,0.39034998
0.19836001,0.118540004,0.07143,0.01768
0.22958,0.13887,0.03778,0.06141
0.0,0.0,0.0,0.0
0.45671,0.10082,0.13047,0.05327
1.0,0.0,0.72585,0.11255
0.0,0.0,0.75899005,0.71987
0.06524,-0.03657,0.04622,-0.2958
0.36495999,0.40484002,0.18566999,0.23407
0.41853002,0.34964,0.11521,0.083380006
0.19635001,-0.02779,0.04379,-0.05187
1.0,0.0,0.72097,1.11945
0.60096,0.49455002,0.11344,-0.19538
0.27444,0.24412,0.18361,0.060349997
0.32808,0.26028,0.20038,0.28307
0.92316,-0.068959996,-0.15184,-0.05703
0.35241002,0.09806,0.09759,0.07995
,,,
0.0,0.0,0.0,0.0
0.47832,0.37627,0.34383,0.25212
0.49396,0.19295,0.14716,0.13755
0.56054,0.16593,0.10623,0.08309
0.36192,0.19539,0.14656,0.12583
0.083500005,0.0669,0.03375,0.03904
0.0,0.0,0.53295,0.39511
0.78704,0.18736,-0.02718,0.08717
0.31244,0.16364999,-0.05401,-0.28108
0.13361,0.01672,0.0089300005,-0.00211
0.69558,-0.17201,-0.02633,-0.13126999
0.68794,0.109280005,0.04232,0.12817
1.0,0.0,0.44237,5.47508
0.94478995,0.8239,0.5413,0.31623
0.67027,-0.00741,-0.087790005,-0.13559
0.0,0.0,-14.192181,0.0
0.0,0.0,0.0,0.0
0.29457,0.18924999,0.14185001,0.029590001
0.73801005,0.03427,0.054279998,-0.21254998
1.0,0.0,10.362531,0.60688996
0.29457,0.18924999,0.14185001,0.029590001
0.17076999,0.07197,0.0646,0.025929999
0.50141996,0.45128,0.27708998,0.18688999
1.0,0.0,0.12541,16.31256
1.0,0.0,0.83546996,1.1343399
0.63504004,0.62555003,0.50034,0.22504999
0.0,0.0,0.28902,0.1381
0.03759,0.01719,-0.01413,-0.00826
0.37840998,0.18475,0.15366,0.085880004
0.49244,-0.32976002,-0.31356,-0.23515
0.12562999,0.07296,0.08825,0.03579
1.0,0.53387,0.27502,0.2215
0.61464,0.47921002,0.19770001,-0.07678
0.40525,0.37755,-0.13631,0.13164
0.073,0.00013,-0.00182,-0.00682
0.80160004,0.31749,0.2885,0.23312001
0.37840998,0.18475,0.15366,0.085880004
0.42223,-0.03361,-0.116730005,-0.61105996
0.33992,-0.36104,-0.110530004,-0.50636
0.30474,0.14904,0.071550004,0.04735
0.0,0.0,0.17401,0.14144
0.55799,0.43162,0.0996,-0.11132
0.2292,0.07196,0.060510002,0.03453
0.78028,0.3525,0.16914,-0.26612
0.78028,0.3525,0.16914,-0.26612
0.35457,0.0879,0.089370005,0.07847
0.1832,0.039189998,0.04067,0.02973
0.0,0.0,-4.17708,0.0
1.0,0.0,0.65742993,3.5203102
1.0,0.0,0.82354,1.6238
0.40678,0.17566,0.13795,0.05697
0.93675005,0.16829,0.13202,0.04326
0.78413004,0.0,0.117019996,0.17103
0.96242,0.66099,0.63972,0.49477002
0.37019002,0.08941,0.06811,0.055970002
0.78413004,0.0,0.117019996,0.17103
0.43323,0.0089,-0.00275,-0.05414
0.31804,0.12161,0.10343,0.03374
-0.80884004,-1.48932,-6.06495,-1.38243
0.0,0.0,0.0,0.0
0.67667997,0.64449,0.16848,0.116359994
0.72007006,0.61353,0.43596,0.15505
0.0,0.0,0.0,0.0
0.67027,-0.00741,-0.087790005,-0.13559
0.0,0.0,0.0,0.0
0.64109004,0.54952,0.24305001,0.16423
0.11535,0.026800001,0.0466,-0.0025099998
0.2259,0.13447,0.09852,0.038310003
0.0,0.0,0.29705,0.03293
0.37632,0.14298001,0.14204,0.07083
0.0,0.0,0.0,0.0
0.47553003,-0.09313,-0.01944,0.062750004
0.0,0.0,0.0,0.0
0.72130996,0.73014,-0.43963,-0.08912
0.0,0.0,0.38958,0.25919
0.61289,0.21458,0.1734,-0.14060001
0.1289,0.01047,-0.16702,-0.20007999
0.37561,0.26218,0.13357,-0.13415
0.52472,0.05652,0.062179998,0.0383
0.02915,-0.07946,-0.05406,-0.26319
-0.4969,-0.40014,-0.92042,-0.58633
0.36708,0.28761,0.19590001,0.06204
0.6287,0.033859998,-0.0641,0.01265
0.62450004,0.18185,0.24438,0.108739994
0.31244,0.16367,0.14039999,0.11209
0.0,0.0,0.0,0.0
0.0,0.0,0.49291,0.36041
0.81531996,0.73151,0.40488,-0.37150002
0.0,0.0,0.48578998,0.30644
0.73210996,0.29997,0.26817,0.16600999
0.40443,0.07746,0.01856,0.00753
0.41801998,0.12264,0.096990004,0.04843
0.51045,0.24118,0.17281,0.0104600005
0.0,0.0,0.0,0.0
0.8614,0.2943,0.09507,0.04567
-0.050430004,-0.15794,-0.09591,-0.09986
0.030840002,0.03742,0.00298,0.0029699998
0.01239,-0.68017,-1.10958,-1.22011
0.11035,0.06402,0.044260003,0.01538
0.78032,0.19277,0.10199001,0.097849995
0.0,0.0,0.0,0.0
0.59894,0.47876,0.09552,-0.05785
0.28882,-0.06849,-0.15517999,-0.42288
0.69897,0.40508997,0.27548,0.20231001
0.12533,0.105550006,0.05468,0.02894
0.708,-0.09865,-0.14739999,-0.14603
0.0,0.0,-1423.56,0.0
0.33328,0.10661,0.14152001,0.00852
0.84861,0.75633,0.48217,0.0299
0.80869,-0.52282,-3.0294602,-0.42743
0.93797,0.79525,0.4894,0.12682
0.72240996,0.16608,0.06498,-0.06902
0.33997002,0.09075,0.05368,0.00221
0.43883,0.06444,0.02795,0.020079998
1.0,0.0,0.38426998,10.18751
0.0,0.0,-87.47534,0.0
0.89876,0.77876997,0.45949,0.47707
0.43120998,-0.07107,-0.1625,-0.28702998
0.48106,-0.35957,0.0097,-0.40208
0.56307,0.1443,0.06927,0.07795
0.83334,-0.06111,-0.0862,-0.0775
0.0,0.0,0.44374,0.42328998
1.0,0.0,0.80056,0.41337
0.42706,0.44237998,0.28806,0.26622
0.20402001,0.11618,0.05669,0.036140002
0.15443,0.08349,0.0661,-0.07387
0.74235,-0.32231998,-0.32537997,-0.30433
0.0,0.0,0.0,0.0
1.0,0.0,0.91787004,0.85803
0.41465,0.119849995,0.07447,0.08652
0.39736,0.42851,0.41809,0.28467
0.50744,0.35863,0.19246,0.07179
0.0,0.0,0.0,0.0
0.0,0.0,-330.0205,0.0
0.47529,0.09114,0.08078,0.00439
0.58483005,-0.78382003,-0.96611,-0.76217
0.89637,0.00161,0.1304,-0.01322
0.77871,0.72655,0.5109,0.27842
1.0,0.0,-2.65117,-2.55458
0.5238,0.18120001,0.1309,0.14528
0.02555,0.0084,0.00659,-0.0110599995
0.43795,0.09207,0.04462,0.0435
0.0,0.0,0.42576,0.29920998
0.35952,0.106400006,0.02823,-0.00058
0.0,0.0,0.41842,0.33709
0.23444,0.08469,0.08408,0.0763
0.81634,0.15574001,0.12259,0.00593
0.0,0.0,0.0,0.0
1.0,0.70798,0.77526003,7.9095397
0.46987,0.37793,0.3813,0.00786
0.74838996,0.0,0.36981,0.36261
0.0,0.0,0.44686002,0.33668998
0.27278998,0.24708,0.18444,0.00213
0.18533,0.14633,0.10158,0.064780004
0.38764,0.10436,0.22167,-0.01005
0.74564004,0.13666001,0.17899,-0.04493
0.12076,-0.26868,-0.32580003,-0.4268
0.24358,0.12198,0.13587,0.05664
,,,
0.56749,0.40721,0.2216,0.06
0.70085,0.0,0.43116,-0.0152199995
0.0,0.0,0.0,0.0
0.57813,0.29621,0.16359,0.09044
0.23247999,0.11991,0.08725,0.01997
0.28254998,0.10865,0.08041,0.06385
0.0,0.0,0.0,0.0
