EV/Rev,EV/FCF,EV/EBITDA
-0.058,,0.2
6.824,5.493897683119193,
0.296,-1.1276917419196666,-0.376
,1.1307339600407427,0.38
1.75,5.001810400914648,9.964
6.193,-43.2158547194047,71.573
,,
2.053,-1.0381771697182192,-3.42
1.884,477.0336521229568,-5.521
-1.319,0.18343430330391955,0.069
0.661,9.453393557628676,20.949
1.458,-15.996930776869606,-8.912
2.996,5.736621609930779,-7.516
,-3311.084957330276,
,95.57794109396914,-10.215
0.661,19.221593458614258,5.525
,,
2.372,,
2.671,17.607861538247253,4.466
0.675,-0.34118997200893353,-1.124
,,
-27.842,,
2.09,63.82556127095707,14.691
2.092,25.758544422098662,10.464
5.304,,
2.537,-2.589628777207942,-3.856
1.568,-15.387607271575112,10.122
,,
,-592.1829348910444,-5.758
1.098,5.307493904892646,7.272
0.969,,
,-4.27270169823424,-0.851
,41.55125673820469,
,,
,-4.413678189630826,-2.053
1.992,70.33148660477089,-8.676
3.217,76.57653725614605,37.854
,,
,-3.895473354589863,-2.113
,,
10.967,27.302958328728153,
19.686,-0.07386067494313855,-0.145
2.422,-120.4259556118966,31.556
30.051,-64.24414499462668,
0.197,-6.629368643074941,2.282
0.238,2.045769862434446,4.115
14.131,58.964030340191464,
130.681,-1.4268603494332124,-12.5
113.88,-77.52252998324958,-36.078
,7.433427307756533,
1390.621,,
0.591,-57.14392087816542,10.018
0.642,9.735791912568306,158.369
1.179,10.260633664648557,6.636
5.552,-52.09219153312605,-14.618
,,
27.269,-5.782574258500882,-2.648
13.991,34.78641754249563,
13.365,-837.3535438596491,287.041
17.339,,
-0.356,,
,-19.157825673223133,-7.344
,,
,,
,0.04824185339647982,0.024
13.208,,
1053.769,324.4826741395801,-14.369
3.207,2.9454497313365797,-1.492
,,
2.66,,
,0.028978315119756834,0.017
-0.984,,-21.724
1.116,,
,-227.67727357311853,
1.587,12.676338350851102,6.417
2.763,-3.6531156471518273,-1.942
2.883,,
7.619,,
0.059,0.3515273723031078,0.47
339.113,,
0.379,11.438366765618712,3.895
0.98,66.21665178258328,23.715
30.122,,
,-2.415663580922571,-2.019
0.472,6.155583510020138,-12.073
,,
,,
,-59.59518219095033,
,-1.9743462192056143,-1.052
1.67,10.350170217517837,-42.995
0.485,29.99130350802443,25.266
5.219,37.16571618988554,-10.612
-6.341,,
1.537,-122.39725460229246,-20.219
447.157,-100.81572394767454,-33.259
142.606,,
2.748,-17.862205192845394,-19.791
-4.267,1.9448947687383822,0.84
36.712,,249.96
,,
0.936,10.596936096980741,6.972
-0.866,,
2.458,17.35615932415391,-12.044
0.036,-12.440613751529918,-1.841
16.489,,
57.369,1463.8848415282625,
2.19,,
23.41,,
58.049,,
2.17,,-1.906
,,
,,
1.483,-11.379282183815215,35.437
,,
59.535,,
,-11.502051714756993,-22.837
,,
1.614,,
-0.334,5.579343039464717,0.937
2.224,21.563759451896946,93.221
1.519,,
,,
7.914,28.526128733767923,11.386
33.697,,
8529.281,70.4238232077279,-31.668
42.905,,
,-14.112409218626468,-18.212
0.267,-1.6734117188217361,-1.127
,-55.100554119735634,
7.366,-1.2657745913573641,31.705
2.192,,
1.346,19.065326409119695,6.902
0.86,56.80364025854109,11.896
1.731,-15.74451414074979,-6.339
4.844,,-111.919
,-7.836144191997073,-9.515
,,
3.952,,
2.049,-2.9992283562332274,5.793
19.435,-22.90591482873836,230.892
,,
172.633,-7.228240379054395,-3.235
0.504,54.43750523348557,10.419
,-5.230293714589739,-1.338
0.827,27.03376017680614,8.261
,-5.356272631298924,-4.477
459.388,-329.22837433551734,
1708.358,,
9.951,-14.550425315720714,-28.452
0.42,1.5686789484412564,12.672
1.503,16.346232768946873,5.355
288.382,-551.0021654007113,3221.956
0.599,-59.133226487990704,-29.424
-0.05,-0.07417621565398284,-0.123
8.193,,
380.49,-7.326822430287824,-2.757
,-1611.9568399272334,
0.44,15.466445548250022,4.89
-0.919,-1.0253683845045833,-2.347
485.897,-79.24650779005484,-25.544
3.196,186.47427373334855,-11.59
2.901,-5.696805388339215,44.891
8.139,-24.553951720714107,-83.027
639.258,-3.8420489705355663,-2.014
0.487,-9.827177114009256,8.043
22.05,37.64430979813669,
87.662,-4.633540326434617,-1.82
35.473,-5.9962608822075545,-3.287
,-0.8613607101422361,-0.501
7.407,51.99429881710646,17.603
33.926,,
26.268,,
6.455,,
,,
,,
9.09,26.412149085987306,
1.047,-68.74069019583249,-3.038
,-2322.816657277809,
54.074,,
26.667,296.78853701205094,60.266
2.81,,
75.293,-78.32987811942876,-50.044
1.764,-22.348509040041964,-45.242
,,
5.49,52.707506712077944,17.9
,,
1.728,11.551954200154134,33.667
0.256,-12.42778312943893,-3.263
0.967,-12.771429749982813,82.28
6.437,156.47596351005714,86.155
1.552,-2.546272052678232,-1.338
0.541,48.28480937372539,24.89
1.235,6.958377934573445,7.167
17.596,,-7.627
1709.566,-11.290350023586495,-4.334
0.51,-1.0327573076388568,-0.638
23.417,39.85968969129987,
,0.30964323673574684,0.101
0.398,-34.691691342815545,-26.224
,1.0676916537367305,0.659
1.531,,
4.647,137.61598280186314,-155.375
,-82.2581582074147,-38.902
4.028,,
,,
,,
1.71,18.045422211928198,15.015
0.176,-4.837563652342034,6.053
,-108.32103405673332,
336.864,-1.358432341357007,-0.651
2.122,,13.684
,196.38878108209303,
,-6.339369548114052,-2.832
0.935,,
,,
,-25.548581913410032,-11.617
,-20.18445593166589,
0.584,-13.993232735399628,9.056
,,
18.345,,
9.865,24.46002455231006,
0.246,,3.24
2.701,-108.71915580213465,12.345
6.584,,
22.552,,
,,
12.209,-5.16081624839221,-2.056
-3.573,0.2974723746228467,0.176
9.872,102.25066695257038,
9.549,254.92832132610775,-8.477
1.42,474.3207265551873,9.956
32.373,,
1.671,-3.574897731371129,-26.692
0.474,8.974109021634026,-3.422
0.741,26.408344161545216,69.628
0.465,-15.201976603732689,10.623
,-6.434929133204673,-1.968
-1.606,,-16.205
0.819,,
,,
0.097,-0.7071723828021926,-0.793
82.622,,
,2.652870209697207,1.575
4.113,-19.444267172494538,-1.587
,,
1.243,-1.4723133683815246,-0.632
1.799,-24.95488982401338,-15.109
,0.7644134147926687,0.422
1.217,-4.924787029113749,-38.482
11.0,,
6.985,-3.5519506185678495,-1.83
,-676.6987604901858,
14.409,158.12655734813717,198.762
11.276,-0.8776158751534836,-0.452
0.642,,-4.694
181234.72,-25.43288126079242,-13.354
,-2.181300878585022,-1.252
,-51.06570865421013,
11.904,60.15266261460975,54.287
0.67,8.983515719368757,4.222
1.465,-8.67049513353937,-1.926
1.707,8.503623147691664,26.017
1.413,,
1.561,61.3584179188013,12.182
0.23,7.118201626300603,-0.814
5.695,-19.130769716245187,79.123
0.753,-5.749821599664839,-1.173
,-125.18887536577155,
2.451,22.925066489884365,-14.074
,-21.568834724540903,
0.896,,-0.76
1.731,-436.55392377691686,-26.836
-1.839,44.2641173782304,-48.646
0.31,-10.557271991912113,5.316
,,
270.046,-4.814366406611491,-2.568
5.269,-927.5083634280336,2399.713
53.073,-1.129418004232996,-0.576
,,
4.629,-9.00038959306204,-5.738
,-0.6924911485185887,-0.347
,,
,-555.8602483171279,
0.753,5.134600294853809,4.369
1.654,,
3.419,-3.967903252096643,-2.783
1.141,-8.06368179386502,-13.824
0.307,0.8594620487906537,2.661
,,
1.208,10.98636049578807,8.807
,-756.3503209112158,
2.51,,
,-5.920556687606034,-2.768
,-49.22291792627814,-21.457
,-91.16271559970004,
1.708,892.8125611077664,86.987
0.881,-6.744136586624659,-2.689
9.31,,
0.152,-0.5000272660985475,-0.358
,1.2582636261668683,
1.015,7.605561098569251,8.702
,-2.689289189516928,-11.183
0.904,-0.9221014848129919,-1.181
4.888,-107.03630237065752,-32.967
,-29.24379343974479,-23.64
424.354,-2.6462384664241583,-1.271
,,
19.335,-19.04751546982739,-30.631
5.167,,
20.502,56.139678701594654,
,477.64314038131863,
,,
,,
3.141,107.31283039655581,19.045
1.746,15.422469498645846,2.724
3.535,-6.333851912286221,-4.271
,,
1.196,13.425677382358362,6.398
0.996,-11.442130470356513,-16.796
458.466,-6.636256929532944,-7.212
0.558,9.901168644824345,-14.139
,1.0282855782777545,0.526
0.564,15.91421654564837,7.177
,-711.704090733523,
-0.183,0.7423357752498554,0.236
2.894,,-63.586
3.392,-13.572013650025989,-5.517
33.571,-8.259683254248635,-6.803
,-177.56753110073672,
,,
10.375,,
,-1013.6774395843132,
,-33.39922752589815,-12.831
4.158,-12.384879020132995,-7.252
0.262,,
,-159.19329956829608,-72.524
0.478,,-2.551
21.9,-244.7176242196476,-537.165
1.673,8.315083840749415,11.916
0.428,35.51407254729134,6.253
,-12.829599087208749,-17.905
3.09,13.98944003127225,-1.832
13.844,-6.961881121431176,-3.904
,-3.226010824694982,-1.812
2.868,15.062308606850127,-5.077
,,
0.464,13.469481521515895,6.644
0.327,5.938168684551258,7.739
1.703,-14.506660452471113,-7.945
,-140.75700653185123,-39.262
1.596,6.982034536987556,4.288
0.241,-3.0234393468803282,5.599
1.626,145.08672390335445,-50.498
1.507,,
,-15.185028854933687,
,191.8640081243313,
0.556,-0.4271367945292607,-0.299
2.182,6.098831035414977,11.082
6.67,-3.51278650818412,
0.093,-0.9705173625276484,18.825
0.663,12.289941959598504,9.705
3.834,-25.760725618388932,-32.266
1491.364,232.27336938189327,-93.899
1.064,-270.65489962258397,9.99
-16371.834,2.317602537388702,1.315
,0.2739393094593975,0.128
-6.548,2.901558724971614,0.968
3.238,-53.557786402496944,-3.744
,0.9884002380023832,0.445
,-3.2996973895136885,-4.775
20.348,,
0.684,7.653938057066624,25.224
0.808,26.646682410122303,11.253
1.157,-15.218585362201514,10.305
9.896,-1.5961473155817718,-4.068
,,
-2.096,,
2.379,59.46169819314642,-15.131
,-178.45480156920792,
-1.765,-4.661581718966993,1.637
,-2.100443112367647,-10.461
0.962,,
,,
17.102,23.049977238628685,
,,
5.712,-278.41787468717297,15.796
1.563,16.93168284478616,5.239
1.787,8.107263074710783,-1.294
,,
6.191,-305.7279663335087,-82.462
0.096,0.3868637438736111,5.977
2.423,20.37205494008917,12.299
5.672,,
,,
4.808,39.08139853846928,19.233
3.412,,
,0.38725510583191153,0.194
0.552,-68.85885249776186,10.425
0.86,-59.036714698180354,24.461
47.43,-68.78247476142703,-6.786
,,
0.809,51.15315032016006,7.298
0.872,-0.05827841954463204,-0.031
0.938,1.5817282163409982,-1.625
55.764,,-43.814
21.95,,
1.407,7.608196979884065,-2.702
4.518,,
0.099,0.8541381228823451,2.832
7.054,,
,,
,-261.347892147405,
,181.95939647824747,
,-555.8016574420344,
,,
,,
,,
0.362,-23.109495897595327,-100.521
0.413,-1.2132407124084914,3.251
,2.570202657602522,-5.683
0.362,16.554478333936054,4.988
41.228,-61.08669245022004,-31.535
,,
0.48,-11.284879929347618,-98.029
-0.145,3.424369547599752,5.722
0.907,,
,-1558.1746900001947,
0.242,-9.67909998415465,106.494
0.534,-2.170079532026516,-1.81
1.046,20.645925265540658,
5.678,,42.088
0.204,43.04873188118812,114.042
-207.595,,
0.769,437.4373729257642,15.411
1.297,-3.9212746027539076,-18.596
27.248,,
0.653,9.240226579177776,6.172
,1.1457198504878618,
-0.735,0.24837230273311622,0.665
2.245,-2.135028820852272,57.844
-3.821,5.595117624279002,5.1
,0.059031779338243794,0.057
,-16.082821695535984,-10.213
,-233.9831117858551,
,,
,,
10.8,-13.1631088963689,-4.179
1.068,414.65787447698744,12.357
,-32.34819962888191,-9.787
1.865,-15.872575231560893,-7.382
,1.3686086849763226,0.695
1.042,8.446761505464945,-24.6
1.153,29.795694473681362,20.613
7.059,,
-4.604,1.8427235858656539,0.999
,,
,,
,,
,,
2.152,-7.116706896229764,-3.181
2.022,-144.89296701378063,11.671
0.872,-52.94861870940753,-3.922
,25.238261486856864,
3.307,-4.99331552529303,-2.193
1.721,11.684770108954657,-57.939
,-240.0771250598946,
,38.89231526132733,25.154
11.287,,80.408
,-30.53100158198388,-44.797
,-8.36584540030082,-4.64
-0.191,-1.2052556841638853,-1.573
9.224,21.15663578047042,
1.908,-8.397128208066116,-22.763
,817.09520609319,
6360.227,-153.42948064610158,
189.945,-3.9717542700120574,-3.308
,-4.5952021895685675,-4.551
,-3.655674092823998,-2.143
,,
1.69,9.35345592880065,9.908
7184.041,-3015.4561281913097,-1305.619
,-19.29533226013095,-10.775
4.517,64.37142508467473,59.804
,,
7.295,78.25737872434247,-16.083
0.165,-8.750998669760248,-5.026
4.873,-2.194297624839318,-2.277
,-2.420343871378925,-1.652
,-2.4418691600629896,-1.527
2.41,-29.49238463294732,-51.368
,45.90921783567634,
3.096,-1.2994444643545007,-0.563
1.317,72.67657278790196,128.041
,-2.9894418619301724,-7.998
0.788,,
2.964,,
0.145,0.5404426447730262,-5.188
0.589,,-1.601
0.248,-0.7831729817469507,-2.027
364.468,-0.48505366219526436,-0.396
1.964,-18.20716847062381,4.421
,,
-0.49,-31.728931994374896,-3.652
79.294,-39.75136467764335,-9.0
,-132.12423886023947,-191.212
12.988,35.61953128998842,22.029
,,
18.768,17.481551596285723,
,2.0906165046618255,
59.458,-2.305483794284059,-3.504
0.564,-6.338915172440661,-2.655
0.688,11.713588698099121,59.397
,,
,-117.95876071176288,
,-62.822291901310344,
12.999,36.027324402132145,
3.56,59.00289928093489,13.571
1.176,-4.045185531089479,-6.134
-1.074,0.6851914719730223,0.71
7.07,,
,-5.750741326404144,-3.188
136.155,15.84251572248164,
0.121,13.716549932180076,12.082
,-127.2148873334655,
190.892,-130.98574998903845,-18.842
1.255,14.620321809882913,33.622
1.435,-0.6101459863335521,-0.45
31.269,,
1.842,16.99283197008647,10.546
,-10.616589801103567,-6.308
0.825,,
1.434,14.400645264988237,7.668
,-4.651793499653389,-8.737
11.895,-3.294413571562177,-2.221
2.334,-2.4104874917524683,-6.395
0.651,8.840342134934579,-43.823
6.349,,
0.177,-2.857526134341637,
165.361,0.6982422079756861,-21.046
616.522,-6.167178800719405,-3.999
0.657,1.246363506086808,1.01
,-20.698971390881358,-10.736
1.537,-226.58238452237,-11.591
27.747,-20.966426248803977,-11.203
5218.249,-1.9008691305488905,-0.897
,-18.284680378210034,-19.018
95.819,-8.244902939545202,-7.713
24.938,39.22239073336311,
21.485,-4.929220036158672,-5.464
,,
2.622,-27.70603609231065,-27.74
,-2.738015715700646,-4.34
0.683,4.346735979024423,-26.159
-2.741,1.5500863035533996,1.073
0.502,-26.314924813863744,21.049
0.921,-21.99058121691618,27.702
,,
,-4.725935192391983,-11.519
10795.354,,
,-16.23549436167102,-3.756
-0.279,0.9966651130011687,208.734
3.772,,
,,
84.086,-19.768512185898313,-8.363
2.403,-5.954470188967207,-1.006
,,
,,
-676.978,40.91077758602787,-2.242
-19.416,1.3906340824984205,0.795
0.317,-12.029283299526707,-27.498
,11.59292234621476,-3.566
0.997,-3.4034222801155347,-2.075
0.839,-4.102714439657468,3.677
0.942,65.33469311712955,-16.836
6.511,-1.6355712279923607,-1.051
59.039,-4.801021566386578,-4.141
,,
1.672,,
,1.370431697241179,0.796
,-10.791773279110027,-6.559
1.272,28.771468080874666,-172.248
1.283,-6.214401641546767,10.246
2.232,,
,-202.04466275749854,
0.801,14.98286875011755,451.398
63.639,16717.33539151002,-227.649
1.583,46.76580618829331,24.35
,-2.0492555828315777,-2.052
5.607,,
,-12.411693645117495,-5.36
1.07,-18.153696213499696,7.648
4.29,,
5.54,-81.19018098058572,-21.789
9.605,,
0.79,4.53122262199642,19.765
0.831,-0.796595670905675,-0.515
4.575,72.07875894988067,18.466
0.389,4.520842019528182,7.296
-171.523,0.7467557038145801,0.388
2.922,-9.83365954589614,6.907
19.644,-7.808355546828339,-4.389
4.82,-56.921156164995836,13.259
2.121,-2.162461972036279,-1.016
,,
,,
28.724,-0.32919907778668805,-1.459
,-13.01439961564703,-2.221
0.335,3.3349290362875523,9.682
379.77,-22.41123676180219,
-0.072,,
,-183.47514844679517,-24.222
0.672,18.75902499705501,25.484
29.095,-25.794550557111947,-15.769
1223.298,-126.15713555150418,-71.097
4.242,-7.700169939328941,-8.181
,,
319.544,-11.737569790584216,-4.454
3.224,6.507238277832908,7.569
3.362,,
,-4.450171317064785,-2.743
,-160.0923722883135,
2.809,-52.14124772280686,20.145
,,
246.378,-73.56209499814209,-5.507
,-20.47915555728679,-3.869
0.904,-744.403114774889,3.883
-0.001,0.05497654836337664,0.079
-5.342,19.283041252491568,11.286
13.577,,
,-2065.556327830872,
4.054,47.804713063789755,19.973
20.146,1519.096102661597,280.937
0.258,8.253550983794247,10.047
37.59,9.524895463979638,-4.146
0.062,6.0431088612571875,1.868
4.031,47.53663703694207,19.861
0.759,8.072483952533092,15.666
,-10.731516576326138,-22.052
0.957,-0.925805407448511,-0.395
2.863,-14.352456599079126,-6.806
225.06,-4.609958559897468,-2.281
,-222.51919492604958,
,,
,-10.09013811393764,-3.047
7.925,-5.085141188618841,-10.324
1.008,,
1.821,14.3542085376638,12.513
0.379,,8.633
,-12.268902647373796,-40.619
596.364,-1.6254466703705674,
77.803,-4.930337231332071,-2.907
5.044,-3.869074649663839,-1.07
0.377,-3.08756233532731,-0.633
0.59,-0.06018588013503299,-0.031
4.08,-115.46753808047198,-9.189
1.474,-6.686529641035751,-4.02
,-9.32087322827857,-10.671
1.102,-5.869662056524354,-3.643
4.01,47.28826700322873,19.757
0.399,6.4958408300796915,14.932
0.14,-12.001249187799141,140.872
,,
,-8.301371767579829,-5.089
11.567,,
106.16,-1.2943733660604082,-0.616
6.311,-5.316320580281336,-2.024
0.688,,
,-404.9517266964737,-15.644
1.057,-14.808936871576211,-16.214
,,
,-9.536020688199283,-11.708
1.853,-2.3224615148116032,-2.508
0.168,1.9188676677115575,4.663
80.415,0.3972493474433699,-0.257
,-12.546538532153294,-27.16
-2.249,0.1225632046645975,0.167
,303.4585126911088,
-0.333,0.4571385197050377,0.148
2.262,-60.435317095028665,9.75
,,
0.887,-3.937353071484337,2.062
16.931,-5.501320431361119,-3.036
3.843,,
0.988,-32.715578616352204,23.804
1.236,-19.174999265852716,-52.553
,-3.414873293876072,-1.404
,109.78142403436398,
4.726,-5.341482466552197,-3.104
0.519,-546.2683687943262,-4.295
,-471.1199849194131,
0.84,9.971332494859356,-17.43
,,
,-6.879430393829266,-4.005
0.001,0.05278611618257261,0.009
32.74,-9.299300379250498,-3.562
,,
8.56,31.520076506831614,68.874
0.172,13.484290443486417,-2.112
5.783,-146.00575425443503,17.742
4.0,-13.265660510944599,-9.094
1.239,47.067088478597334,-96.199
,-0.4312653294064581,-0.228
7.906,234.43738273019076,-10.03
,,
5.219,18.11685164056382,13.667
2.222,26.500949586680637,20.905
1.541,9.999375266534587,-1.843
3.76,-179.14463625390377,-33.558
-1150.655,,
,548.1621487477092,
,163.04364264271044,
2.313,5.991843034473538,-2.144
,969.8634875054447,
1.773,-3.937011602466168,17.29
88.367,-219.1568689973598,-128.283
,-24.335621876605483,
2.441,-3.346555954803238,-1.085
66.975,-10.29233209806101,-15.394
0.832,-8.069487120745986,12.313
0.07,-2.142460477411217,2.039
0.089,6.174470464872422,-2.003
0.487,9.203607417375636,6.178
,0.9947053440498506,0.471
9.401,,
,,
1.658,20.236727006229387,14.789
,-12.640523272662039,
0.909,19.650489769639563,-23.621
,-450.7298578199052,-9.879
403.139,-7.840529004749972,-2.536
,,
0.774,16.28363897878461,-5.604
0.832,17.515181726340302,-6.027
,-81.53048373012723,
0.618,11.346174113464182,9.405
17.55,-0.8319769170762883,-0.251
0.839,524.6748330623984,19.808
3.016,12.191517766271808,-15.302
300.755,-3.4083204322020975,-7.177
0.988,-10.628457591710537,15.683
-503.173,,
1.922,,-358.18
,-2.3691735627879433,-1.095
667.477,-2.4000025888571273,-1.754
,0.2616427828362717,0.158
-0.294,-2.2579463786422926,-4.246
1071.953,17.542058622475402,-13.635
0.872,13.156137758563084,16.158
,,
0.452,-29.503410783950063,72.036
0.351,3.512859123051186,-4.774
1.198,10.936178128991921,-7.641
195.909,,-541.458
7.82,,
21.322,-5.478660100122354,-2.728
5.17,-2.3282506068379343,-2.046
13.171,-5.974480654729764,-13.654
1.315,12.122676928093918,2.913
2.226,39.45056722436206,13.018
,,
0.455,,-21.921
,-39.966623088035185,-8.612
1.948,9.674579156148576,-10.733
4.734,-3.7463994395847178,-2.086
2.166,-460.0860451332167,37.344
-47.621,-5.092045852835111,-3.172
,,
0.862,-30.42570454432498,-7.286
1.053,5.614135150482681,-37.843
,-2.5384462722387195,-1.205
,,
10.694,42.90804596788221,-55.907
243.734,-8.911928661606073,-2.808
,0.44606954978335606,0.17
394.718,-159.99982198354832,-28.933
2.021,-11.191826057662718,-4.941
3.66,-9.162260412935439,-31.509
2.839,10.352119756495126,49.065
,-10.893349843722838,-2.317
,-234.22269258522292,
,-30.46522742219147,
0.337,-2.4750083997415464,-0.754
556.38,-538.9946999907737,
1.49,6.2652532175450455,-18.653
,-55.55710560664579,
,-61.02118559359132,-57.258
1.958,-5.2782040925590605,-2.34
7.741,,
1.415,,
2.573,37.75669096234532,27.862
-22.419,4.78855373114404,3.139
2.39,-5.037649441825063,-1.057
1.85,-19.549469108972367,176.383
6.768,-167.08534289127837,-16.102
0.058,0.5038367234836539,-0.102
,-142.77347522943379,-35.26
10.428,14.43704970104518,44.228
0.238,-63.31987841150515,-3.339
1.814,-13.138346932861953,37.428
,,
2.618,-35.73003143667525,-7.578
,,
21.085,-65.22833736899139,-12.373
1.834,-5.025249425542954,-4.693
1.921,,
2.011,-27.8918801788179,21.245
1.641,-5.755826222406114,-4.171
0.194,,-0.375
,-6.095596694524599,-3.772
,5.474740478465293,-0.859
24.489,-2.717705882352941,-1.109
0.294,-7.059678225704181,-19.614
0.878,-163.96280690221857,-9.498
,-4.680138988145699,
0.654,-4.063679829823021,-2.163
