Rev/Sh,FCF/Sh,Cash/Sh,BV/Sh
24.157,1.0291206091543628,1.38,6.73
10.795,2.064496201189895,13.854,6.691
116.873,12.382741818284101,5.324,44.965
13.42,1.6801554744714438,1.233,24.868
2.063,-2.3965633718314083,2.433,2.849
13.788,2.105942645260542,3.644,-3.1
30.985,2.516492185481036,5.18,18.599
132.298,10.795781665855106,11.428,117.624
35.611,0.9629606972206868,5.183,25.762
25.763,6.800859073911005,45.75,19.722
19.098,2.118935291315192,2.66,36.423
0.909,,0.181,11.588
3.192,0.8277120371703848,2.001,1.041
31.36,5.639868086035741,3.301,32.502
4.828,0.9695289713822428,1.161,9.341
22.586,4.266819901573124,2.835,37.705
1.371,,2.36,21.318
7.609,3.028118845595107,0.196,21.74
12.079,-15.653940965517242,6.448,7.542
4.843,1.111414821092012,2.992,5.397
64.285,4.017447219344784,1.794,34.747
8.986,1.8827848730933143,2.33,4.401
23.358,1.1426089750670267,5.019,19.034
100.869,4.5302622973087,8.376,2.202
6.749,0.4214382629197247,2.348,2.964
0.655,0.3022461169883207,0.05,4.872
1.929,0.3990914079247512,2.03,2.099
77.788,2.0301067073170733,5.701,30.277
17.395,3.328376802874382,4.422,5.418
2.962,,2.534,12.888
171.424,-1.4745999598259123,12.883,57.457
23.327,4.297717949246532,0.872,1.844
10.921,1.031768648552245,0.17,3.226
14.863,1.6642131821196506,0.062,15.255
14.341,-5.4690323581597795,20.515,29.37
2.758,,3.022,18.556
9.07,,10.674,32.628
3.609,-5.078098444257418,4.023,11.24
6.386,0.9797448302079543,2.549,-1.018
17.212,0.22280223913216662,2.544,0.712
150.179,10.945087465152772,5.438,67.991
17.094,,26.332,47.706
10.839,,0.253,18.595
19.274,-0.5358350163374547,0.289,34.754
9.884,4.463394555958291,12.503,42.683
3.855,,3.086,32.385
77.407,2.2957756613076787,3.393,8.054
40.864,0.7075510882417249,5.389,6.825
61.79,5.52126138194457,1.177,35.784
2.482,,9.364,12.336
6.353,,11.349,21.611
66.005,1.5205601901207724,0.254,5.219
19.007,,21.485,32.891
0.473,0.003013377248917681,0.03,6.84
0.564,-2.151699861254084,9.307,13.769
8.632,2.851860445785923,2.633,31.14
89.791,3.8776050047644697,35.882,49.294
14.359,,4.612,35.618
2.086,0.5743340591109398,0.629,0.971
2360.953,24.39984143045256,62.389,1677.305
0.017,,7.527,8.241
2.325,0.2262079500155745,0.929,3.02
11.055,1.0416265228445045,2.614,3.834
27.208,2.1967728327870564,8.122,3.893
136.936,-11.985565315638148,131.158,99.313
2.904,-1.2022511847135917,0.886,3.069
23.295,-4.190173656487722,8.2,39.572
90.816,12.01998028181832,9.975,22.471
96.691,10.04333488618917,12.154,85.711
5.98,2.417776524969244,2.789,11.939
9.214,2.0457642061392964,4.088,-2.056
10.432,1.7205351819361832,1.993,10.161
44.031,4.233098489053887,7.115,37.597
122.993,8.397791998520221,5.775,21.087
17.287,1.5019425045153523,1.12,13.208
17.845,0.7409650621562123,0.489,9.984
9.086,,12.746,38.284
9.171,1.0626314764723148,0.24,-0.357
50.487,1.6790335419814375,0.745,73.372
45.21,4.61996349906531,3.819,18.987
135.214,0.25960519130071635,0.943,29.308
26.236,-16.223073020512555,0.886,40.041
67.216,9.739989443434403,40.06,26.681
8.339,2.1186707965178835,0.0,-0.99
2.022,1.2089133685538271,2.086,11.44
17.874,1.139068240570592,0.428,13.962
2.482,,9.364,12.336
56.541,,3.933,47.86
24.493,-2.5403890973828394,0.123,32.61
52.61,8.546397672433317,26.474,28.809
63.568,9.17892368050929,0.216,100.277
3.581,0.7280737173085114,0.524,7.429
14.484,1.3231977402253807,0.975,18.313
15.911,1.095171669098314,0.576,2.673
21.453,-0.3790726098249484,4.996,21.97
5097.759,,486.147,1484.07
12.33,1.1058895928388142,0.483,1.032
0.096,-1.942551662780232,6.323,8.24
2322.008,97.05070238428249,309.867,698.057
37.844,-10.067000615855083,0.064,64.009
3.788,-0.13897122447852422,0.425,1.145
60.68,4.030664030191656,10.572,30.197
590.66,15.10831087495024,34.597,35.963
13.52,,1.295,1.7
25.591,1.2660967014796154,1.964,13.731
5.184,1.2494903672928255,0.377,4.568
48.424,1.2259469162242254,2.581,38.512
5.945,1.2162723490442635,0.065,13.498
,,,-4.289
0.504,0.009110363534326869,,16.413
13634.976,,3737.072,4518.345
27.634,2.376083100135827,5.795,15.727
11.261,-28.25289227798596,1.533,8.331
38.318,7.033210978607562,0.06,47.26
12.345,,2.222,22.327
4.919,2.8702931208282454,12.426,5.476
5.909,,4.943,28.169
24.073,15.611340284353245,10.872,20.568
,-0.9080272844501757,3.592,7.081
16.179,-2.519284530888883,0.526,25.254
12.345,,2.222,22.327
4.395,-0.3498540699272375,6.496,3.781
26.418,7.5794519955629465,7.464,23.033
1161.004,48.52525218219817,309.867,698.057
6.322,-2.1403206753856945,5.069,1.573
19.691,2.6039024546638614,20.576,16.0
216.013,7.519568119153761,1.479,37.573
7.669,0.33174344274159273,1.059,7.473
7.325,1.4831038091323854,1.522,12.74
3.52,-0.13256284184801584,1.589,1.43
0.009,-3.821659288747246,0.006,-0.042
45.023,1.1781577510696835,13.646,61.468
14.915,0.7019098612125639,1.011,4.525
7.404,,8.839,15.074
30.725,2.4593487827621745,3.525,-7.177
2.743,,2.686,17.746
,,,44.854
9.034,,2.544,12.462
24.543,2.9493372949938426,5.812,8.87
19.838,0.013311148233148147,3.219,6.572
33.418,,8.397,52.449
7.591,2.1446641564951276,6.116,13.503
7.404,,8.839,15.074
6.493,,7.856,27.261
11.261,-0.5368320206454421,1.533,8.331
11.261,-2.677308057606947,1.533,8.331
16.685,-5.75922230502239,0.848,27.774
312.234,-221.06136437671452,224.889,325.611
37.377,0.17243547878041693,13.312,20.754
50.349,,81.449,67.94
9.075,,0.807,5.121
26.683,3.64091776885615,4.67,-2.066
44.555,-1.6627582266659342,4.78,21.294
18.396,1.2306751418660142,1.8,9.834
13.544,,11.878,39.259
0.016,-1.8858401291199456,12.703,12.446
58.587,4.829383415323567,4.851,4.762
2.18,-0.7839451142585873,0.002,8.166
21.826,1.9776695122882098,3.32,9.775
0.704,-0.026512537762786618,1.589,1.43
0.597,-0.7549454842490322,6.563,6.919
3.268,0.8216951905536092,0.423,17.32
12.218,-0.402324388502246,3.157,2.725
4.146,0.03376106164477098,0.96,8.078
7.786,3.160052797657104,0.005,18.056
9.064,0.42911848725553814,4.259,-1.923
2.187,0.9061211792227044,6.656,13.228
28.972,1.8632520803535502,10.174,22.923
,-3.2725780629170718,2.484,4.479
16.534,2.466753664489699,5.909,16.744
8.838,,22.16,35.172
,-10.43046099821366,0.605,0.998
10.533,1.5656178957042493,1.902,18.946
71.522,-0.7174403915210233,5.929,4.635
6.012,1.152595248689912,5.106,4.524
52.699,,2.564,49.009
2.855,1.291330065860009,0.171,14.485
3.692,1.0140987511030202,0.421,10.38
430.962,5.668307836967921,6.176,30.149
,,,
4.302,0.6128562013549101,0.4,10.366
32.855,,12.056,80.546
1.122,0.0735142997599838,1.833,1.877
136.936,-24.872096919814393,131.158,99.313
3.681,,5.441,16.255
7.208,0.5265274846314304,1.072,0.86
1.977,-0.5284530544755134,0.486,-0.556
8.615,1.1307663868088647,1.753,0.497
16.559,1.3617759598451809,1.151,-4.025
26.966,7.848431399263298,1.857,-5.35
36.907,,148.953,14.137
38.876,,2.079,126.954
2.303,-1.190050620206825,0.139,7.638
52.987,3.877761202088909,6.276,33.936
15.75,0.7519870936201418,3.179,5.566
1.28,1.0004130560741646,0.047,11.689
1173.235,-221.7861260827836,893.525,603.282
,-0.01695772352294894,0.285,0.206
0.959,0.3007057192675639,0.145,12.031
16.615,,22.051,35.159
1.64,1.14122939191592,0.848,8.044
,,,
27.126,4.838412115249298,6.101,18.321
0.664,0.2374476841778054,0.083,8.025
1.435,0.4947563795498347,0.016,23.863
31.654,2.7721689195193475,1.063,17.528
1.785,,6.447,21.469
,-1.4681493356654525,3.436,3.557
33.316,-4.101628502481419,6.474,15.846
78.104,2.050997825615473,2.733,34.329
26.319,2.6094418183813377,1.931,17.674
133.154,14.689772684111007,16.665,93.101
1.96,0.5479076358761079,0.012,3.786
0.296,,0.002,23.352
266.349,-6.650014261143139,5.106,43.94
0.459,-0.12955734762574514,0.838,0.927
6.283,,4.157,26.764
7.655,2.6847340784439377,0.747,4.452
96.102,3.9303518531897983,5.924,71.787
27.336,2.836582843652307,11.723,36.137
52.533,53.93876480429502,37.014,108.244
50.361,-4.225651178336249,2.264,14.328
1.244,0.8639599637013227,0.24,6.662
4.284,1.0114061652039994,1.325,6.664
71.202,3.940527483376706,4.76,46.221
14.2404,0.7881046204589884,4.76,46.221
7.803,1.2522416731437047,4.791,12.532
8.8765,0.6039477589482027,3.117,18.279
22.85,-0.16305979042894092,1.55,23.51
102.955,2.6061663236242936,2.376,13.69
4.63,1.8472406631206544,5.334,6.995
33.352,0.4418847127749367,7.619,16.083
282.73,2.8294046007444065,3.316,4.156
136.696,6.960918367311618,22.245,18.693
,,,
7.298,0.9068379611206062,4.153,6.686
2.061,-2.9290710356688066,1.569,3.644
2.207,-0.10402629117100308,0.403,1.208
29.934,3.4217352565634642,7.048,40.62
83.058,1.8060196194856448,3.6,27.381
3.794,0.4589534121806635,0.837,3.305
27.77,2.141867729296697,17.5,32.541
1.064,0.29116666198330854,0.022,12.685
19.628,11.18212900582755,11.997,63.366
45.532,2.6586970617286987,0.59,7.332
152.279,8.216895517709316,7.917,55.792
39.979,4.397672078064149,4.529,41.329
1389.812,21.039156902543496,272.935,1078.236
6.319,,2.923,20.728
68.491,1.6812296994373026,3.706,9.181
70.669,6.189279797572956,10.011,17.638
5.721,,14.886,18.585
0.118,,,13.992
,,,16.558
27.381,1.2056889929970964,0.187,-24.638
62.813,6.136075607308706,5.4,49.966
22.227,-3.263727855289911,1.482,8.85
37.025,2.129393185941805,1.084,-0.143
66.251,0.7009997265563501,11.3,59.345
11.957,2.677297456356078,9.32,18.958
,-0.24924634633379317,1.658,5.971
24.434,-1.840062806205094,1.866,11.725
,-0.0464904638111945,0.783,0.413
8.261,,11.212,26.714
11.397,0.4589375428082192,2.562,-0.231
24.321,1.2352576567705007,2.304,2.82
57.541,3.2726879154236665,1.952,17.072
34.995,-0.7088976219384404,0.11,9.685
5.513,,0.839,6.592
4.873,0.652475278392446,3.133,3.496
8.528,,1.353,-48.688
3.06,1.3075012588384645,0.081,3.149
143.058,-14.402753999122083,19.803,10.887
8.916,,12.362,34.302
2.798,1.7133069416845215,1.369,1.431
25.542,8.501937238213111,12.91,25.55
18.222,-2.6582255826804992,0.012,17.626
7.43,-1.3532593138311606,9.029,7.88
9.825,0.9235522337863994,1.334,8.915
634.981,91.26792078706367,233.541,549.291
103.565,6.758756855575869,11.608,77.167
180.605,24.181237146595137,19.92,85.094
0.964,-0.5218574939483128,0.35,-1.577
64.069,0.24410232056679332,4.942,5.447
3.162,,1.34,12.174
12.078,-0.13599282514846267,4.445,5.346
15.177,9.057643681534019,9.386,15.864
64.31,-1.3520552441464524,2.744,17.887
4.667,0.14304418045194076,1.061,0.162
0.116,-0.6558032116831876,1.87,2.576
0.232,-0.8287112744597888,2.014,0.177
0.002,-0.09554642604672536,2.181,2.508
117.72,4.337704129611589,8.758,-2.272
22.626,1.6322193013547575,1.735,4.236
88.159,8.085618568316683,3.838,29.609
0.631,0.12806401774972972,0.0,27.646
1.862,-0.1062199239883357,0.749,0.663
5.184,0.6459085337945114,1.585,-0.807
1.38,0.6707313595970157,4.086,18.308
19.591,1.9991047684975638,1.775,17.065
0.448,-0.7726906726669462,0.159,1.936
12.455,,10.89,34.284
9.321,0.6585235911741114,2.253,1.875
6.161,0.9584636895652306,4.077,15.535
21.188,-3.346740290333787,0.266,24.845
52.495,26.629740508588316,6.685,61.051
7.166,-4.705748664517716,1.049,3.478
27.416,0.9857521155995529,4.401,8.403
17.935,-2.084061963421979,0.027,0.598
17.754,0.2964686232402768,0.523,6.442
5.072,0.980390320923935,0.042,17.165
9.727,,0.46,8.638
11.029,,6.278,40.558
13.89,1.9842240630177237,4.542,9.57
0.964,-0.5344386420198738,0.35,-1.577
15.374,2.527742460938337,2.669,4.815
1.087,0.11501268741438556,,12.596
83.094,5.036739695757687,0.714,43.935
12.428,,15.359,34.123
3.014,0.4449215347707165,5.527,6.259
14386.924,,1005.902,5049.085
0.019,-0.260383524529372,1.577,0.55
28.741,28.65255912025369,0.63,14.034
16408.453,919.0527829975358,1482.268,3996.712
11.209,1.1781619769621394,2.605,8.121
,,,45.165
3.84,1.0676386760489966,1.284,4.869
1.41,-0.24069678189674779,2.049,12.132
8.811,0.5061674245596268,0.345,5.339
90.917,6.549086392694064,3.171,41.708
30.823,-3.6861033135652557,1.99,12.473
97.928,7.423533541703632,8.036,29.767
14.958,0.846081546793179,3.469,6.936
12.817,1.7945217243414668,1.596,17.227
0.246,,1.275,6.238
12.306,,11.801,34.465
,-1.6253419418378792,6.148,7.05
0.713,-4.3094433018080425,16.16,23.597
8.751,0.5575539599158887,0.428,-0.545
3.815,1.3499643328385287,3.895,23.481
6.163,,8.324,30.668
18.07,,14.311,53.946
4.182,-0.5112630449594898,46.914,40.12
,,,103.874
16.191,3.9870087893968154,3.045,38.483
6.745,-0.4065380450788182,4.603,7.376
81.308,4.890179799252015,8.919,41.82
10.025,0.7030819583991155,0.623,0.47
18.218,1.2633020736035867,1.219,13.769
5.086,-1.06298494317518,5.441,6.942
82.196,2.675219774292803,3.975,49.855
10.409,1.6651573716178907,14.113,16.022
1.716,0.13168740488889458,0.134,1.14
0.899,0.009335089213715158,0.516,1.22
9.682,2.0149338652110016,3.476,20.964
0.33,-0.39649829772629724,0.858,2.79
4.581,2.9685709628653036,0.583,6.133
0.194,0.02899095946340041,0.268,0.407
,-3.013253061171378,8.629,10.577
19.964,3.055948201438849,7.624,16.322
0.08,-2.148771270440261,7.642,10.95
2.056,0.22368105917018313,0.221,1.952
62.851,2.2345088688706514,2.239,27.361
8.771,,17.155,37.527
3.142,0.7502423563376378,2.203,2.481
8.93,1.6528948698185306,2.496,-0.726
9.893,-0.3835739721088982,3.233,12.839
13.509,3.438144217365459,9.825,13.436
11.892,-0.9109357001387463,2.124,4.372
11.892,-0.8369124241008874,2.124,4.372
137.647,-16.75185868523204,0.039,298.824
2.056,0.22368105917018313,0.221,1.952
,,,4.598
3.44,0.3119324310426394,0.487,3.788
0.2091,-0.5112630449594898,46.914,40.12
,-1.737464756863013,3.969,1.14
1.01,-0.22819823856273747,1.871,6.766
11.719,2.3560755864973966,9.822,15.159
17.187,,13.688,50.092
31.036,18.873745942604533,1.612,14.088
27.931,1.1801386060899877,0.507,8.508
31.036,3.71378975881578,1.612,14.088
16.604,,20.227,44.245
74.062,37.44431858516335,84.178,43.116
39.02,0.6630015097062085,3.353,1.583
0.071,-0.26367052100025123,0.163,-0.623
11.1,3.128578035131354,1.014,18.542
0.335,-0.6633113979913723,2.248,1.769
23.495,0.20675377376984905,0.036,-2.231
2.493,,0.694,3.626
70.974,2.7627437089834412,5.02,56.26
8.407,1.1607948041771523,7.537,13.561
19.116,,28.788,34.898
71.772,-2.5243424125767118,10.736,52.027
4.216,-0.06710868508038906,1.771,2.616
13.697,0.664098072124828,3.671,21.503
11.041,0.5098832707836899,2.112,21.171
,-2.5489888855650413,18.696,17.702
,,,13.787
12.928,1.0833849196138834,0.477,8.678
0.18,-0.4353290152245125,1.208,2.124
18.943,,111.216,56.36
4.333,2.6525995295612517,0.429,5.897
7.321,,8.838,27.075
48.641,29.318268806307007,11.341,25.287
48.641,5.4811306798918995,11.341,25.287
0.099,,,7.03
2.167,0.27190789471656984,1.961,3.31
33.801,,97.087,103.64
9.809,0.6337423400967147,0.645,9.627
31.987,0.10437042240090058,7.433,8.269
26.122,0.6406746737144595,0.436,7.761
33.801,,97.087,103.64
9.848,0.01581005930697077,2.94,5.228
9.515,-0.26911571156988534,1.133,8.914
0.555,0.4470583416469067,1.054,0.722
3.874,0.42666689791241574,0.833,4.084
176.184,-2.0936356131731153,12.104,2.973
1.244,,0.24,6.662
0.143,-0.4807305391658189,1.035,1.056
7.739,0.4105338337522312,1.16,3.628
2.871,23.83631712142824,0.355,6.315
19.76,35.56434602461011,0.894,8.889
2.871,181.05899489276555,0.355,6.315
42.067,1.821376922439463,3.161,8.022
5.06,,0.623,7.762
137.647,-16.75185868523204,0.039,298.824
0.093,0.009797688849862507,0.034,0.084
0.97,,0.896,8.138
30.845,-1.6927996601353037,8.668,22.227
0.093,-0.07910697938259888,0.252,0.357
54.751,3.4331147047466968,0.834,17.706
36.411,9.465245884556426,2.109,3.31
14.321,2.263348406185452,3.548,6.037
2.871,93.06081871870299,0.355,6.315
4.884,1.0403886126905366,0.764,7.743
30.03,-1.3076221643114039,1.4,4.0
2.338,2.179810885668277,0.68,21.942
2.265,,1.233,3.963
0.008,,8.67,8.794
35.348,-2.89273237996851,1.423,34.051
188.767,,26.532,47.224
38.184,4.1216436132934975,11.123,21.701
96.02,4.9350140900405375,7.73,51.459
32.202,-20.848381726134537,2.469,23.037
3.204,1.5578108791842078,0.047,-1.039
137.647,-16.75185868523204,0.039,298.824
11.131,1.1304326032768914,1.476,0.59
21.514,-1.3417723683890872,3.533,15.451
32.786,0.04853934625697155,1.54,11.469
14.602,2.861359447114354,8.23,9.285
0.005,-0.010521179646497828,0.033,0.4
22.098,5.1510507178004685,4.934,11.692
13.736,1.5488574233213357,10.436,5.403
0.848,-0.054379981206278495,0.745,1.466
5.787,1.4165117678553922,4.785,4.593
25.645,-2.6312051366547475,8.189,13.893
17.539,2.8174603174603177,3.905,1.859
74.47,,1.347,1.891
101.319,31.89964911890806,30.557,135.768
1541.895,200.45331303411132,799.442,2411.326
32.978,2.077405394736842,4.818,29.813
19.553,2.286506082955417,9.643,24.725
57.096,4.129167267241519,5.803,33.109
10.881,1.3338760149950435,1.747,-3.064
1.922,-0.04076933923058656,0.083,1.302
0.05,-0.10521179909646558,0.033,0.4
6.957,0.08324225274342788,0.704,8.024
137.647,-16.75185868523204,0.039,298.824
372.389,2.2496225840388324,6.26,43.087
0.049,-0.1012752476883671,1.324,-0.355
24.013,,28.447,79.743
20.167,6.187514886924328,2.366,10.503
4.002,1.0513262454194474,1.204,1.078
53.429,5.244901675285769,6.973,70.314
,-0.45924882402156736,3.954,4.907
1.376,-0.12317351616165596,1.299,1.181
0.1,,,6.947
64.89,9.433135666956696,10.196,52.715
40.704,2.743944908351284,2.506,2.639
7.641,0.3699592339585109,0.173,6.109
170.723,2.906300260995311,10.585,21.97
23.917,1.3181028430585229,0.612,10.743
13.566,,19.134,29.826
83.766,7.025492620863628,9.835,43.55
3.115,0.7185712865562461,2.036,3.11
13.531,-10.490744400128241,2.234,9.831
25.977,1.5658571068789133,2.148,5.895
12.287,2.6519019282584306,10.672,15.991
52.61,8.546108826789247,26.474,28.809
2.098,-0.44278490471623366,1.591,1.16
9.403,0.606638491578167,0.254,18.819
82.183,7.515408328826393,18.212,38.701
3.175,-0.21502254153179945,0.081,3.273
10.63,0.04600598738208992,4.476,11.568
29.147,6.601977501026413,3.919,29.574
2.682,0.7708128872565959,0.006,4.273
10.059,-0.4736683503180081,0.637,10.276
3.88,-10.05517163928701,0.523,6.816
139.452,-0.021428715826926056,3.142,86.389
0.201,0.02164758042576345,0.001,16.99
18.117,0.6159350656106538,5.788,21.008
2.338,3.026540387779924,0.68,21.942
39.932,4.316795337099497,4.774,33.313
25.843,-2.673140569316732,8.425,6.621
28.244,0.9263899209605595,1.97,8.572
4.51,0.49204412950519244,4.735,3.835
14.878,,2.319,-5.084
19.276,-3.4668440732208685,4.495,0.981
0.004,-0.8339277893832319,2.183,-7.514
23.372,-0.6819676908699052,10.437,22.157
13.668,,68.105,23.785
3.464,0.8115301805841987,0.514,6.772
38.483,3.8004358611515503,3.617,30.155
16.648,0.32349678478370003,7.46,6.931
0.945,0.22188817511680525,0.0,24.185
44.437,0.13824105208726398,3.831,8.767
0.107,0.0890899468265377,,5.24
122.158,0.3752763777470514,7.196,29.825
26.578,,0.481,3.754
137.137,7.456101149483652,5.912,33.61
2.227,0.9716514817134808,0.118,15.774
93.664,-5.365055871858133,8.743,3.869
20.299,1.9204376347922232,6.316,46.139
,,,-4.016
106.295,6.140807553517649,0.39,54.285
137.647,-16.75185868523204,0.039,298.824
44.611,-5.974459041390644,1.467,35.287
11.903,,7.952,9.397
181.919,15.807590127012825,34.398,123.62
30.64,2.013971835053221,0.32,6.397
20.627,,14.718,52.723
16.273,6.487400850192338,12.766,8.679
1557.498,239.33861821013693,1011.479,2455.134
22.847,2.9591868980515734,6.099,12.129
5.011,-0.11087203380089655,2.316,6.083
19.628,2.0716360169585473,0.906,-0.28
0.423,,0.003,9.01
34.592,-0.7085354556223966,1.885,27.797
0.702,-0.4066355356372534,0.122,1.465
10.562,0.03327371059970142,2.37,9.348
54.365,2.1258306922801755,1.554,15.893
43.166,7.236898819538104,5.321,10.564
180.949,-0.5800305925333205,7.629,53.837
46.109,-0.8538347172351886,0.563,12.098
18.852,-1.037190618805793,1.997,6.287
71.21,19.930494080924472,14.717,32.355
34.001,1.4776808324508495,2.296,16.385
23.389,-6.2968089755179655,0.563,41.544
11.612,2.301232032729013,5.657,14.448
3.284,,0.398,6.36
98.52,,0.398,6.36
4.448,,1.677,14.512
11.026,-5.414215931671605,6.559,12.254
2.678,0.2571241425304878,1.239,-2.008
4.411,,2.05,12.844
4.995,0.6382376330589915,1.537,1.134
7.802,,14.2,30.392
9.969,0.2979120059656972,0.454,2.725
0.005,-0.04800441117021987,0.105,0.598
6.413,1.7167786735221382,1.202,7.571
,,,
40.616,6.045243145204712,2.247,41.251
0.356,0.030235260536791295,,21.536
